,policy,seconds,avg_gpu_util,avg_gpu_mem_used,cpu_util,cpu_mem_used
96,even_split,97.91926288604736,83.125,32487571456.0,11.0,77236768768
97,even_split,98.97708249092102,80.75,32488095744.0,11.1,77237243904
98,even_split,99.98190426826477,83.125,32488095744.0,10.6,77236981760
99,even_split,100.98992443084717,78.25,32488095744.0,11.8,77237755904
100,even_split,102.00205492973328,59.125,32488095744.0,11.6,77242130432
101,even_split,103.00594139099121,0.0,32488095744.0,10.3,77242388480
102,even_split,104.00969696044922,0.0,32488095744.0,10.5,77245992960
103,even_split,105.01353192329407,60.0,32488095744.0,11.5,77246590976
104,even_split,106.01746153831482,77.875,32488095744.0,10.2,77246590976
105,even_split,107.02790403366089,93.875,32488095744.0,11.8,77245923328
106,even_split,108.03171181678772,76.875,32488095744.0,10.2,77245894656
107,even_split,109.03671979904175,95.25,32488095744.0,11.6,77246152704
108,even_split,110.08569550514221,75.25,32488095744.0,10.3,77245894656
109,even_split,111.0914535522461,86.375,32488095744.0,11.4,77245636608
110,even_split,112.15278911590576,77.625,32488095744.0,10.3,77245636608
111,even_split,113.1613028049469,98.125,32488095744.0,11.7,77245349888
112,even_split,114.18864822387695,83.0,32488095744.0,11.0,77261877248
113,even_split,115.19370460510254,97.5,32488095744.0,11.5,77240115200
114,even_split,116.2099118232727,75.0,32489144320.0,10.4,77240115200
115,even_split,117.21482968330383,83.75,32489144320.0,11.7,77243363328
116,even_split,118.25358080863953,75.375,32489144320.0,12.1,77251702784
117,even_split,119.33252215385437,0.0,32489144320.0,11.2,77257568256
118,even_split,120.34177541732788,0.0,32489144320.0,10.5,77254135808
119,even_split,121.34588980674744,0.0,32489144320.0,10.3,77254500352
120,even_split,122.35007643699646,49.375,32489144320.0,11.4,77256753152
121,even_split,123.36092686653137,76.0,32489144320.0,10.6,77258006528
122,even_split,124.3653244972229,69.75,32489144320.0,11.9,77262315520
123,even_split,125.37230610847473,78.125,32489144320.0,11.1,77263118336
124,even_split,126.379714012146,94.5,32489144320.0,11.3,77262860288
125,even_split,127.4137670993805,76.125,32489144320.0,10.3,77262290944
126,even_split,128.41986298561096,99.875,32489144320.0,11.5,77262032896
127,even_split,129.4308590888977,76.375,32489144320.0,10.3,77261516800
128,even_split,130.43602085113525,99.125,32489144320.0,11.3,77261516800
129,even_split,131.47798538208008,83.875,32489144320.0,10.6,77261258752
130,even_split,132.48292803764343,99.625,32489144320.0,11.4,77261516800
131,even_split,133.4914162158966,75.875,32489144320.0,10.5,77261205504
132,even_split,134.49641919136047,77.375,32489144320.0,11.1,77260685312
133,even_split,135.56327509880066,76.75,32489144320.0,12.4,77265653760
134,even_split,136.57713079452515,0.0,32489144320.0,11.1,77267955712
135,even_split,137.597097158432,0.0,32489144320.0,10.1,77267955712
136,even_split,138.60094714164734,62.0,32489144320.0,10.4,77269504000
137,even_split,139.63276481628418,76.75,32489144320.0,11.2,77269729280
138,even_split,140.63772702217102,52.625,32489144320.0,10.1,77269729280
139,even_split,141.6419231891632,73.875,32489144320.0,11.6,77269729280
140,even_split,142.64678192138672,71.25,32489144320.0,10.4,77269725184
141,even_split,143.6517584323883,68.875,32489144320.0,11.4,77269725184
142,even_split,144.6567451953888,80.75,32489144320.0,10.3,77269700608
143,even_split,145.66071438789368,62.25,32489144320.0,11.9,77286621184
144,even_split,146.6654553413391,83.5,32489144320.0,10.5,77262331904
145,even_split,147.66946816444397,57.625,32489144320.0,11.9,77270487040
146,even_split,148.67832040786743,80.5,32489144320.0,10.6,77271248896
147,even_split,149.68145060539246,58.625,32489144320.0,11.8,77270347776
148,even_split,150.6863980293274,83.25,32489144320.0,10.8,77270319104
149,even_split,151.69032096862793,72.375,32489144320.0,11.7,77268971520
150,even_split,152.76965618133545,67.5,32489144320.0,11.7,77269999616
151,even_split,153.81438159942627,0.0,32489144320.0,10.7,77270257664
152,even_split,154.81820034980774,0.0,32489144320.0,10.4,77267046400
153,even_split,155.82203888893127,100.0,32489144320.0,11.0,77268058112
154,even_split,156.83742761611938,77.5,32489144320.0,11.6,77270274048
155,even_split,157.8423342704773,96.375,32489144320.0,11.1,77269463040
156,even_split,158.89153289794922,79.625,32489144320.0,10.8,77269262336
157,even_split,159.8961319923401,93.375,32489144320.0,10.9,77268819968
158,even_split,160.90003561973572,79.875,32489144320.0,11.1,77268819968
159,even_split,161.90486001968384,80.75,32489144320.0,10.6,77268815872
160,even_split,162.91683769226074,76.875,32489144320.0,11.2,77268815872
161,even_split,163.9218029975891,79.0,32489144320.0,10.7,77268774912
162,even_split,164.96030116081238,75.0,32489144320.0,11.2,77268770816
163,even_split,165.96517753601074,88.875,32489144320.0,11.0,77267636224
164,even_split,166.9744997024536,79.375,32489406464.0,12.1,77263142912
165,even_split,167.9791350364685,81.25,32489406464.0,10.8,77262860288
166,even_split,168.99223232269287,77.0,32489406464.0,11.8,77264666624
167,even_split,170.0825071334839,51.375,32489406464.0,11.5,77265760256
168,even_split,171.08641362190247,0.0,32489406464.0,10.2,77266534400
169,even_split,172.09027695655823,0.0,32489406464.0,10.1,77267050496
170,even_split,173.0941367149353,62.125,32489406464.0,11.6,77266792448
171,even_split,174.0980417728424,78.625,32489406464.0,10.2,77267202048
172,even_split,175.1029806137085,87.0,32489406464.0,11.5,77267202048
173,even_split,176.11009550094604,79.75,32489406464.0,10.2,77267431424
174,even_split,177.11477279663086,90.125,32489406464.0,11.6,77267136512
175,even_split,178.16419386863708,75.5,32489406464.0,11.3,77264621568
176,even_split,179.16913032531738,90.125,32489406464.0,11.3,77264617472
177,even_split,180.23203039169312,80.375,32489406464.0,10.3,77264855040
178,even_split,181.23657488822937,94.125,32489406464.0,11.8,77266087936
179,even_split,182.2595727443695,81.375,32489406464.0,10.9,77263704064
180,even_split,183.2661623954773,95.875,32489406464.0,11.6,77262409728
181,even_split,184.27750897407532,77.125,32489668608.0,10.4,77262663680
182,even_split,185.2820258140564,82.5,32489668608.0,11.5,77263347712
183,even_split,186.31874179840088,80.5,32489668608.0,11.9,77264887808
184,even_split,187.33798551559448,0.0,32489668608.0,11.1,77265399808
185,even_split,188.34693455696106,0.0,32489668608.0,10.6,77263433728
186,even_split,189.3507490158081,46.75,32489668608.0,10.6,77263396864
187,even_split,190.40453481674194,77.375,32489668608.0,11.2,77263650816
188,even_split,191.40943789482117,55.75,32489668608.0,10.6,77263839232
189,even_split,192.4350597858429,80.0,32489668608.0,11.4,77263839232
190,even_split,193.43986701965332,53.0,32489668608.0,10.7,77264343040
191,even_split,194.44399404525757,75.75,32489668608.0,11.7,77264338944
192,even_split,195.44932651519775,67.875,32489668608.0,10.9,77266063360
193,even_split,196.4573163986206,70.875,32489668608.0,11.4,77266235392
194,even_split,197.46225380897522,74.0,32489668608.0,10.3,77265743872
195,even_split,198.46623706817627,67.625,32489668608.0,11.9,77290508288
196,even_split,199.4730257987976,72.875,32489668608.0,10.7,77260537856
197,even_split,200.47710537910461,72.875,32489930752.0,11.4,77260537856
198,even_split,201.4820737838745,74.375,32489930752.0,10.4,77260537856
199,even_split,202.4876048564911,84.75,32489930752.0,11.8,77260795904
200,even_split,203.53747081756592,81.75,32489930752.0,11.8,77261537280
201,even_split,204.59089493751526,0.0,32489930752.0,10.4,77261914112
202,even_split,205.59485363960266,0.0,32489930752.0,10.1,77262172160
203,even_split,206.59872794151306,58.125,32489930752.0,10.5,77262430208
204,even_split,207.61388421058655,77.5,32489930752.0,11.1,77263187968
205,even_split,208.618905544281,60.625,32489930752.0,10.8,77266145280
206,even_split,209.62290787696838,74.375,32489930752.0,12.0,77269323776
207,even_split,210.6280608177185,78.375,32489930752.0,10.5,77269323776
208,even_split,211.63211178779602,63.375,32489930752.0,11.6,77269323776
209,even_split,212.63702940940857,82.625,32489930752.0,10.3,77269065728
210,even_split,213.64104294776917,53.0,32489930752.0,11.6,77269008384
211,even_split,214.6461033821106,82.25,32489930752.0,10.4,77269467136
212,even_split,215.65010690689087,45.75,32489930752.0,11.9,77270429696
213,even_split,216.65505576133728,82.125,32489930752.0,10.7,77270310912
214,even_split,217.6590449810028,47.5,32489930752.0,11.4,77270028288
215,even_split,218.66417932510376,81.0,32489930752.0,10.3,77269729280
216,even_split,219.66826033592224,72.25,32489930752.0,12.1,77272825856
217,even_split,220.77330708503723,81.875,32489930752.0,11.8,77275250688
218,even_split,221.8560950756073,0.0,32489930752.0,10.5,77275246592
219,even_split,222.860036611557,0.0,32489930752.0,10.1,77275246592
220,even_split,223.86389803886414,99.5,32489930752.0,11.2,77275246592
221,even_split,224.87332844734192,77.25,32489930752.0,10.6,77275504640
222,even_split,225.87823915481567,100.0,32489930752.0,10.9,77275979776
223,even_split,226.90020775794983,77.0,32489930752.0,11.3,77275385856
224,even_split,227.90526151657104,97.125,32489930752.0,10.8,77275279360
225,even_split,228.91548681259155,79.75,32489930752.0,11.4,77275787264
226,even_split,229.92031240463257,92.5,32489930752.0,11.3,77306728448
227,even_split,230.93584179878235,76.0,32489930752.0,11.4,77274578944
228,even_split,231.94055914878845,87.375,32489930752.0,10.7,77274578944
229,even_split,232.9606716632843,75.75,32489930752.0,11.3,77274423296
230,even_split,233.96538972854614,92.0,32489930752.0,11.1,77274423296
231,even_split,234.97113180160522,79.5,32489930752.0,11.3,77274423296
232,even_split,235.97775721549988,74.5,32489930752.0,10.8,77274681344
233,even_split,237.01440501213074,81.125,32489930752.0,11.8,77275185152
234,even_split,238.03757071495056,54.625,32489930752.0,11.8,77276418048
235,even_split,239.04147958755493,0.0,32489930752.0,10.7,77281021952
236,even_split,240.0453646183014,0.0,32489930752.0,10.1,77281718272
237,even_split,241.04927039146423,59.75,32489930752.0,11.9,77283749888
238,even_split,242.0531792640686,78.5,32489930752.0,10.2,77283598336
239,even_split,243.05895590782166,68.375,32489930752.0,11.6,77283598336
240,even_split,244.08882308006287,78.375,32489930752.0,10.2,77283598336
241,even_split,245.09325647354126,84.75,32489930752.0,11.3,77284876288
242,even_split,246.12164521217346,75.875,32489930752.0,10.6,77285343232
243,even_split,247.12687420845032,97.375,32489930752.0,11.8,77283885056
244,even_split,248.20053577423096,80.625,32489930752.0,10.5,77284040704
245,even_split,249.20526599884033,91.75,32489930752.0,11.3,77283991552
246,even_split,250.2577681541443,80.5,32489930752.0,10.7,77283733504
247,even_split,251.26240849494934,88.75,32489930752.0,11.9,77285109760
248,even_split,252.275541305542,76.375,32489930752.0,10.6,77285367808
249,even_split,253.28040552139282,66.75,32489930752.0,11.4,77285367808
250,even_split,254.31512117385864,78.75,32489930752.0,11.8,77285621760
251,even_split,255.37282490730286,0.0,32489930752.0,10.9,77286387712
252,even_split,256.37697291374207,0.0,32489930752.0,10.1,77286109184
253,even_split,257.38071846961975,74.0,32489930752.0,10.6,77285851136
254,even_split,258.4166724681854,76.125,32489930752.0,10.8,77285851136
255,even_split,259.421493768692,58.5,32489930752.0,10.6,77285580800
256,even_split,260.444944858551,77.0,32489930752.0,11.4,77285781504
257,even_split,261.4498300552368,70.125,32489930752.0,10.9,77281124352
258,even_split,262.52749371528625,75.875,32489930752.0,11.6,77281529856
259,even_split,263.53784561157227,55.25,32489930752.0,10.7,77281517568
260,even_split,264.58517718315125,74.625,32489930752.0,11.6,77281509376
261,even_split,265.5902326107025,55.25,32489930752.0,10.8,77281447936
262,even_split,266.65192341804504,79.375,32489930752.0,11.5,77281447936
263,even_split,267.6568236351013,65.5,32489930752.0,11.0,77281964032
264,even_split,268.6699345111847,77.625,32490455040.0,11.8,77283663872
265,even_split,269.67453598976135,61.5,32490455040.0,10.7,77284786176
266,even_split,270.72276067733765,71.25,32490455040.0,12.1,77285031936
267,even_split,271.80677461624146,55.0,32490455040.0,11.9,77289668608
268,even_split,272.8225553035736,0.0,32490455040.0,10.5,77283045376
269,even_split,273.8264081478119,0.0,32490455040.0,10.1,77283041280
270,even_split,274.83108854293823,74.25,32490455040.0,11.4,77283041280
271,even_split,275.834997177124,79.25,32490455040.0,10.2,77283041280
272,even_split,276.8454568386078,96.875,32490455040.0,11.5,77283041280
273,even_split,277.87447810173035,75.75,32490455040.0,10.7,77284167680
274,even_split,278.8786292076111,97.875,32490455040.0,11.5,77284315136
275,even_split,279.95760130882263,75.625,32490455040.0,10.6,77284757504
276,even_split,280.96272563934326,96.875,32490455040.0,11.3,77284749312
277,even_split,282.0126905441284,79.25,32490455040.0,10.4,77284749312
278,even_split,283.0179398059845,97.625,32490455040.0,11.8,77279055872
279,even_split,284.02749395370483,82.375,32490455040.0,10.7,77279285248
280,even_split,285.0319764614105,81.125,32490455040.0,11.4,77279543296
281,even_split,286.0626811981201,74.375,32490455040.0,10.4,77279801344
282,even_split,287.0713334083557,74.25,32490455040.0,11.3,77279543296
283,even_split,288.0809063911438,82.625,32490455040.0,11.6,77279801344
284,even_split,289.1281678676605,0.0,32490455040.0,10.9,77281079296
285,even_split,290.1319715976715,0.0,32490455040.0,10.2,77281079296
286,even_split,291.1358833312988,74.125,32490455040.0,10.6,77281079296
287,even_split,292.1991181373596,74.75,32490455040.0,11.0,77281062912
288,even_split,293.2040708065033,50.875,32490455040.0,11.2,77284728832
289,even_split,294.2080428600311,79.375,32490455040.0,11.5,77284728832
290,even_split,295.21339082717896,65.5,32490455040.0,10.3,77284687872
291,even_split,296.21732807159424,72.125,32490455040.0,11.6,77284683776
292,even_split,297.2225549221039,76.875,32490455040.0,10.6,77284622336
293,even_split,298.2275974750519,59.375,32490455040.0,11.6,77284851712
294,even_split,299.2326035499573,83.875,32490455040.0,11.1,77287002112
295,even_split,300.23673152923584,50.75,32490455040.0,11.7,77286940672
296,even_split,301.24166202545166,82.125,32490455040.0,11.1,77289361408
297,even_split,302.24577498435974,49.125,32490455040.0,11.4,77289361408
298,even_split,303.25079917907715,83.875,32490455040.0,10.6,77299167232
299,even_split,304.25474548339844,73.375,32490455040.0,11.9,77292044288
300,even_split,305.34655117988586,80.875,32490455040.0,11.7,77292560384
301,even_split,306.4220600128174,0.0,32490455040.0,10.6,77294108672
302,even_split,307.42586970329285,0.0,32490455040.0,10.2,77295390720
303,even_split,308.42980003356934,56.625,32490455040.0,10.5,77295382528
304,even_split,309.43667435646057,75.625,32490455040.0,11.4,77295521792
305,even_split,310.44152188301086,56.125,32490455040.0,10.5,77297008640
306,even_split,311.44579434394836,74.0,32490455040.0,11.6,77297958912
307,even_split,312.450767993927,72.75,32490455040.0,10.2,77298155520
308,even_split,313.4547281265259,69.75,32490455040.0,11.6,77298155520
309,even_split,314.46004462242126,80.125,32490455040.0,10.8,77291663360
310,even_split,315.4639801979065,62.125,32490455040.0,11.5,77291921408
311,even_split,316.46885108947754,79.625,32490455040.0,10.4,77291900928
312,even_split,317.4728379249573,54.125,32490455040.0,11.5,77291642880
313,even_split,318.4816327095032,78.125,32490455040.0,10.6,77291606016
314,even_split,319.4855320453644,63.0,32490455040.0,11.5,77291601920
315,even_split,320.4907603263855,78.375,32490455040.0,10.4,77291573248
316,even_split,321.49476885795593,75.375,32490455040.0,11.6,77291831296
317,even_split,322.53635907173157,87.5,32490455040.0,11.9,77293084672
318,even_split,323.5666756629944,0.0,32490455040.0,10.5,77293801472
319,even_split,324.57152104377747,0.0,32490455040.0,10.5,77289840640
320,even_split,325.57543897628784,98.625,32490455040.0,11.1,77289545728
321,even_split,326.63115525245667,78.25,32490455040.0,10.4,77289545728
322,even_split,327.6364026069641,100.0,32490455040.0,11.0,77289803776
323,even_split,328.6557981967926,77.5,32490455040.0,10.7,77290651648
324,even_split,329.66081619262695,100.0,32490455040.0,11.4,77292797952
325,even_split,330.67193269729614,81.75,32490455040.0,11.2,77293228032
326,even_split,331.67660880088806,98.875,32490455040.0,11.1,77293228032
327,even_split,332.69527769088745,73.125,32490455040.0,11.5,77293215744
328,even_split,333.70031452178955,95.75,32490455040.0,10.9,77293060096
329,even_split,334.7068498134613,75.0,32490455040.0,11.5,77298688000
330,even_split,335.71074509620667,97.5,32490455040.0,11.7,77305724928
331,even_split,336.7166883945465,78.125,32490455040.0,11.4,77290774528
332,even_split,337.7216341495514,81.75,32490455040.0,10.8,77291028480
333,even_split,338.75043416023254,78.25,32490455040.0,11.8,77289435136
334,even_split,339.84135913848877,46.125,32490455040.0,11.4,77290373120
335,even_split,340.8452003002167,0.0,32490455040.0,10.3,77290352640
336,even_split,341.8503086566925,0.0,32490455040.0,10.2,77290868736
337,even_split,342.8536603450775,46.875,32490455040.0,11.7,77293076480
338,even_split,343.8574843406677,76.375,32490455040.0,10.4,77292531712
339,even_split,344.86222219467163,71.0,32490455040.0,11.6,77292482560
340,even_split,345.8756492137909,78.0,32490455040.0,10.7,77281636352
341,even_split,346.8801066875458,88.125,32490455040.0,11.5,77281607680
342,even_split,347.9127621650696,74.125,32490455040.0,10.3,77281607680
343,even_split,348.91750621795654,90.875,32490455040.0,11.4,77281349632
344,even_split,349.95727920532227,79.875,32490455040.0,10.3,77281349632
345,even_split,350.96882009506226,91.625,32490455040.0,11.5,77281284096
346,even_split,351.9825282096863,83.625,32490455040.0,10.7,77281255424
347,even_split,352.9870820045471,85.0,32490455040.0,11.5,77281513472
348,even_split,353.9909589290619,76.375,32490455040.0,10.4,77281972224
349,even_split,354.99562525749207,73.625,32490455040.0,11.4,77281972224
350,even_split,356.0020697116852,85.25,32490455040.0,12.1,77285584896
351,even_split,357.01012897491455,0.0,32490455040.0,10.9,77286416384
352,even_split,358.0319595336914,0.0,32490455040.0,10.1,77286416384
353,even_split,359.03568482398987,73.125,32490455040.0,10.7,77286137856
354,even_split,360.1464579105377,75.875,32490455040.0,11.2,77291421696
355,even_split,361.15189361572266,66.375,32490455040.0,10.7,77291667456
356,even_split,362.1892294883728,78.125,32490455040.0,11.2,77291663360
357,even_split,363.19470858573914,61.75,32490455040.0,10.4,77291388928
358,even_split,364.2095956802368,76.125,32490455040.0,11.3,77291388928
359,even_split,365.21446347236633,71.0,32490455040.0,10.5,77291130880
360,even_split,366.27714228630066,77.25,32490455040.0,11.6,77298524160
361,even_split,367.28209161758423,73.0,32490455040.0,11.0,77283024896
362,even_split,368.3431832790375,76.5,32490455040.0,11.4,77282963456
363,even_split,369.34809041023254,88.875,32490455040.0,11.2,77282668544
364,even_split,370.3553378582001,78.125,32490455040.0,11.5,77282627584
365,even_split,371.36042523384094,77.875,32490455040.0,11.0,77284597760
366,even_split,372.37750005722046,74.875,32490455040.0,11.7,77284847616
367,even_split,373.4701511859894,55.875,32490455040.0,11.6,77286387712
368,even_split,374.47356271743774,0.0,32490455040.0,10.4,77286404096
369,even_split,375.48237442970276,0.0,32490455040.0,10.4,77285564416
370,even_split,376.48642897605896,77.875,32490455040.0,11.6,77285785600
371,even_split,377.4905307292938,78.875,32490455040.0,10.7,77287436288
372,even_split,378.49537420272827,98.375,32490455040.0,11.5,77287419904
373,even_split,379.5139708518982,77.25,32490455040.0,10.3,77287399424
374,even_split,380.51907539367676,99.25,32490455040.0,11.2,77287362560
375,even_split,381.58228754997253,78.0,32490455040.0,10.4,77287358464
376,even_split,382.58735609054565,99.0,32490455040.0,11.5,77287616512
377,even_split,383.631459236145,80.125,32490455040.0,10.5,77288075264
378,even_split,384.63651847839355,99.875,32490455040.0,11.3,77288075264
379,even_split,385.64052629470825,82.5,32490455040.0,10.7,77288075264
380,even_split,386.6589186191559,97.375,32490455040.0,11.4,77288333312
381,even_split,387.66416215896606,76.875,32490455040.0,11.0,77282656256
382,even_split,388.6693317890167,83.0,32490455040.0,11.2,77283119104
383,even_split,389.67335963249207,69.25,32490455040.0,12.2,77288202240
384,even_split,390.6782581806183,0.0,32490455040.0,11.3,77290418176
385,even_split,391.69222354888916,0.0,32490455040.0,10.6,77290668032
386,even_split,392.69606471061707,10.625,32490455040.0,10.2,77290668032
387,even_split,393.7099018096924,77.875,32490455040.0,11.3,77290663936
388,even_split,394.7147629261017,78.75,32490455040.0,10.3,77290663936
389,even_split,395.71875190734863,62.375,32490455040.0,11.7,77290659840
390,even_split,396.72386169433594,82.125,32490455040.0,10.1,77290659840
391,even_split,397.7287664413452,50.625,32490455040.0,11.6,77299691520
392,even_split,398.73367619514465,77.625,32490455040.0,10.7,77293318144
393,even_split,399.7388792037964,44.375,32490455040.0,11.5,77293309952
394,even_split,400.7427418231964,82.125,32490455040.0,10.2,77293309952
395,even_split,401.7469027042389,46.75,32490455040.0,12.1,77300162560
396,even_split,402.752947807312,80.375,32490455040.0,10.7,77300133888
397,even_split,403.75762128829956,46.875,32490455040.0,11.6,77300576256
398,even_split,404.7692971229553,80.25,32490455040.0,10.6,77300563968
399,even_split,405.7766170501709,50.875,32490455040.0,11.6,77302296576
400,even_split,406.78226470947266,59.125,32490455040.0,12.2,77301882880
401,even_split,407.8014249801636,0.375,32490455040.0,11.1,77138710528
402,even_split,408.80578231811523,0.0,32490455040.0,10.6,77132853248
403,even_split,409.80966901779175,96.875,32490455040.0,11.1,77131534336
404,even_split,410.8297998905182,76.0,32490455040.0,10.2,77131448320
405,even_split,411.83496379852295,83.5,32490455040.0,11.1,77131440128
406,even_split,412.83888840675354,75.875,32490455040.0,10.4,77131427840
407,even_split,413.8434360027313,46.375,32490455040.0,11.2,77131677696
408,even_split,414.8472898006439,77.0,32490455040.0,10.1,77131907072
409,even_split,415.8513991832733,61.625,32490455040.0,11.2,77131964416
410,even_split,416.8561522960663,76.625,32490455040.0,10.1,77131964416
411,even_split,417.8601109981537,76.25,32490455040.0,11.3,77131964416
412,even_split,418.86502981185913,66.125,32490455040.0,11.2,77150543872
413,even_split,419.95272278785706,77.25,32494911488.0,11.3,77128835072
414,even_split,420.9576051235199,61.5,32494911488.0,10.8,77128671232
415,even_split,421.96145963668823,64.375,32494911488.0,11.9,77129383936
