,router_skew,scheduling_policy,iteration,layer_idx,0,1,2,3,4,5,6,7
383,0.0,drop,8,3,62016,65536,65536,65536,65104,65536,65528,65448
384,0.0,drop,9,3,61672,65536,65536,65536,65536,65536,65536,65536
385,0.0,drop,10,3,60768,65536,65536,65536,65032,65536,65536,65536
386,0.0,drop,11,3,61392,65536,65536,65536,65144,65536,65536,65536
387,0.0,drop,12,3,61480,65536,65336,65536,65536,65536,65376,65536
388,0.0,drop,13,3,61552,65536,65536,65536,65536,65536,65536,65536
389,0.0,drop,14,3,61456,65536,64944,65512,65536,65536,65224,65536
390,0.0,drop,15,3,62888,64448,65536,65536,65400,65536,65536,65536
391,0.0,drop,16,3,61464,65536,65488,65536,65536,65536,65536,65536
392,0.0,drop,17,3,62328,65536,65536,65536,65536,65216,65168,65536
393,0.0,drop,18,3,61320,65536,65536,65248,65536,65536,65032,65536
394,0.0,drop,19,3,61824,65536,65536,65536,65536,65536,65272,65536
395,0.0,drop,20,3,62704,65536,65536,65392,65456,65536,65536,65536
396,0.0,drop,21,3,62072,65536,65536,65536,65536,64256,65536,65112
397,0.0,drop,22,3,61624,65536,65536,65536,65536,65536,65480,65536
398,0.0,drop,23,3,62648,65536,65536,64184,65536,65536,65536,65536
399,0.0,drop,24,3,62048,65464,65536,65536,65040,65536,65536,65536
400,0.0,drop,0,4,62592,65536,64352,64952,65536,65536,65536,65536
401,0.0,drop,1,4,61080,65528,65536,65152,65536,65240,65536,65536
402,0.0,drop,2,4,61504,65432,65536,65536,65536,65536,65024,65536
403,0.0,drop,3,4,63024,65424,65032,65536,65536,65536,65536,65424
404,0.0,drop,4,4,62816,65536,65536,65536,65264,65536,65536,65536
405,0.0,drop,5,4,62184,65536,65280,65536,65536,65536,65536,65536
406,0.0,drop,6,4,61760,65536,65536,65536,65536,65536,65536,65536
407,0.0,drop,7,4,61552,65536,65536,65536,65536,65536,65536,65536
408,0.0,drop,8,4,61408,65536,65536,65536,65536,65336,65536,65536
409,0.0,drop,9,4,62136,65344,65536,65536,65536,65536,65536,65008
410,0.0,drop,10,4,62648,65536,65536,65536,65536,65536,65536,65464
411,0.0,drop,11,4,61608,65536,65536,65536,65536,65536,64848,65536
412,0.0,drop,12,4,62816,65336,65536,65216,65536,65536,65384,65536
413,0.0,drop,13,4,61336,65536,65536,65536,65536,65536,65536,65536
414,0.0,drop,14,4,62312,65536,65536,64656,65536,65536,65536,65272
415,0.0,drop,15,4,62448,65536,65536,65352,65536,65528,65536,65536
416,0.0,drop,16,4,62936,65536,65536,64976,65536,65536,65536,65536
417,0.0,drop,17,4,61472,65536,65536,65536,65536,64328,65536,65536
418,0.0,drop,18,4,61088,65536,65536,65536,65536,65368,65536,65536
419,0.0,drop,19,4,62184,65536,65536,65536,65536,65536,65536,65160
420,0.0,drop,20,4,61936,65536,65536,65536,65536,65536,65536,65536
421,0.0,drop,21,4,60608,65536,65536,65536,65536,64704,65536,65432
422,0.0,drop,22,4,62424,65536,65536,65536,65536,65536,65536,64648
423,0.0,drop,23,4,61768,65536,65536,65536,65528,65536,64768,65536
424,0.0,drop,24,4,62032,65536,65536,65536,64744,65536,65536,65168
425,0.0,drop,0,5,62008,65392,65536,65536,65520,65536,65536,65536
426,0.0,drop,1,5,61392,65536,65536,65536,65536,65536,65536,65536
427,0.0,drop,2,5,61784,65496,65536,65536,65536,65296,65536,65536
428,0.0,drop,3,5,61800,65536,65536,65536,65536,65136,65536,65536
429,0.0,drop,4,5,63360,65064,65536,65536,65536,65408,65488,65536
430,0.0,drop,5,5,62264,65536,65040,65536,65536,65536,65536,65536
431,0.0,drop,6,5,61904,65536,64792,65536,65536,65536,65536,65536
432,0.0,drop,7,5,62400,65536,65536,65536,65536,65536,65536,64480
433,0.0,drop,8,5,61968,65536,65536,65536,65536,65536,65536,65536
434,0.0,drop,9,5,62608,65536,65536,65176,65016,65536,65536,65536
435,0.0,drop,10,5,62384,65536,65536,65536,65536,65080,65536,65376
436,0.0,drop,11,5,60632,65536,65536,65536,65536,65400,65536,65536
437,0.0,drop,12,5,60840,65536,65536,65536,65512,65536,65536,65296
438,0.0,drop,13,5,61968,65536,65536,65536,65536,65040,65408,65536
439,0.0,drop,14,5,60952,65328,65536,65536,65536,65536,65536,65536
440,0.0,drop,15,5,63376,65536,65536,65536,65536,65376,65536,65384
441,0.0,drop,16,5,60632,65536,65536,65536,65536,65536,65536,65536
442,0.0,drop,17,5,61280,65536,64960,65536,65536,65536,65536,65536
443,0.0,drop,18,5,61368,65536,64504,65536,65536,65536,65536,65344
444,0.0,drop,19,5,61632,65536,65216,65536,65480,65536,65536,65536
445,0.0,drop,20,5,61432,65536,65536,65536,65256,65536,65536,65536
446,0.0,drop,21,5,62216,65136,65536,64904,65536,65440,65536,65536
447,0.0,drop,22,5,61712,65456,65536,65536,65536,65536,65488,65536
448,0.0,drop,23,5,62048,65536,65536,65232,65536,65536,65536,65144
449,0.0,drop,24,5,61800,65536,65536,65432,65536,65536,65536,65536
450,0.0,drop,0,6,64,48,56,48,64,56,32,64
451,0.0,drop,1,6,56,48,64,64,32,64,40,64
452,0.0,drop,2,6,64,64,64,64,64,56,64,16
453,0.0,drop,3,6,64,40,64,48,64,48,64,64
454,0.0,drop,4,6,48,40,56,64,56,56,64,64
455,0.0,drop,5,6,64,56,48,56,64,32,64,64
456,0.0,drop,6,6,64,24,64,64,64,56,64,40
457,0.0,drop,7,6,64,64,56,64,48,64,48,56
458,0.0,drop,8,6,56,56,64,64,48,24,48,64
459,0.0,drop,9,6,56,64,64,64,56,64,40,40
460,0.0,drop,10,6,64,40,48,64,64,64,56,56
461,0.0,drop,11,6,40,56,40,64,64,56,64,64
462,0.0,drop,12,6,64,64,56,56,56,64,64,48
463,0.0,drop,13,6,48,64,64,56,64,48,32,64
464,0.0,drop,14,6,64,48,64,40,64,48,64,64
465,0.0,drop,15,6,64,40,64,40,64,64,24,48
466,0.0,drop,16,6,64,24,64,64,64,56,64,64
467,0.0,drop,17,6,48,32,64,40,64,64,64,64
468,0.0,drop,18,6,56,64,64,64,64,56,40,24
469,0.0,drop,19,6,64,40,56,56,64,64,56,56
470,0.0,drop,20,6,64,64,64,32,64,64,56,48
471,0.0,drop,21,6,64,64,40,56,40,64,48,24
472,0.0,drop,22,6,40,64,64,64,48,48,56,64
473,0.0,drop,23,6,56,64,16,64,64,64,64,40
474,0.0,drop,24,6,64,48,64,64,48,48,48,64
475,0.0,drop,0,7,32,64,64,48,40,64,64,64
476,0.0,drop,1,7,64,64,40,64,40,64,32,16
477,0.0,drop,2,7,32,48,64,64,64,48,64,64
478,0.0,drop,3,7,24,64,32,64,56,64,32,64
479,0.0,drop,4,7,40,64,40,56,48,64,64,56
480,0.0,drop,5,7,32,40,40,64,64,64,64,64
481,0.0,drop,6,7,48,64,64,56,48,64,64,56
482,0.0,drop,7,7,64,64,32,64,64,48,56,64
483,0.0,drop,8,7,56,56,40,64,64,64,56,64
484,0.0,drop,9,7,48,64,64,64,64,24,64,48
485,0.0,drop,10,7,64,56,64,40,56,56,56,64
486,0.0,drop,11,7,40,64,40,48,64,64,64,56
487,0.0,drop,12,7,56,64,56,64,56,64,64,56
488,0.0,drop,13,7,64,64,64,64,40,48,64,40
489,0.0,drop,14,7,64,64,64,64,64,64,24,56
490,0.0,drop,15,7,32,64,48,48,48,64,64,64
491,0.0,drop,16,7,64,56,40,16,64,56,64,64
492,0.0,drop,17,7,40,56,64,32,64,40,48,64
493,0.0,drop,18,7,64,40,56,64,40,64,64,64
494,0.0,drop,19,7,16,64,64,64,64,64,64,48
495,0.0,drop,20,7,64,32,64,64,48,64,48,40
496,0.0,drop,21,7,64,56,64,48,64,64,40,32
497,0.0,drop,22,7,48,64,64,64,56,64,64,32
498,0.0,drop,23,7,32,64,64,64,48,48,64,64
499,0.0,drop,24,7,40,64,48,64,64,64,40,64
500,0.0,drop,0,8,64,56,64,64,56,64,40,48
501,0.0,drop,1,8,32,48,64,64,64,64,48,24
502,0.0,drop,2,8,56,48,56,64,64,64,64,24
503,0.0,drop,3,8,64,32,64,64,48,64,40,64
504,0.0,drop,4,8,56,56,32,64,56,64,48,64
505,0.0,drop,5,8,64,48,64,40,48,64,64,56
506,0.0,drop,6,8,8,32,64,32,56,64,64,64
507,0.0,drop,7,8,64,32,56,56,64,64,64,48
508,0.0,drop,8,8,64,64,48,32,64,64,64,64
509,0.0,drop,9,8,24,64,64,64,64,32,40,64
510,0.0,drop,10,8,64,64,64,48,64,24,64,64
511,0.0,drop,11,8,64,56,56,48,56,48,56,64
512,0.0,drop,12,8,64,64,40,40,64,56,56,64
513,0.0,drop,13,8,48,64,64,40,40,48,64,64
514,0.0,drop,14,8,64,64,64,48,64,56,56,64
515,0.0,drop,15,8,64,64,64,56,64,32,56,56
516,0.0,drop,16,8,64,64,32,64,64,40,64,40
517,0.0,drop,17,8,64,64,40,64,40,64,40,64
518,0.0,drop,18,8,64,48,64,56,64,64,64,48
519,0.0,drop,19,8,64,48,64,48,64,32,64,64
520,0.0,drop,20,8,64,64,48,40,64,56,64,40
521,0.0,drop,21,8,56,64,16,32,64,56,48,64
522,0.0,drop,22,8,56,64,64,32,64,64,64,48
523,0.0,drop,23,8,64,48,64,48,40,56,48,64
524,0.0,drop,24,8,56,32,24,56,64,64,64,64
525,0.0,drop,0,9,56,64,64,64,56,64,64,56
526,0.0,drop,1,9,56,56,64,64,64,64,16,64
527,0.0,drop,2,9,40,64,64,56,24,64,64,56
528,0.0,drop,3,9,56,64,64,32,64,48,64,48
529,0.0,drop,4,9,24,40,64,64,48,64,56,64
530,0.0,drop,5,9,40,40,64,64,64,64,40,64
531,0.0,drop,6,9,64,64,64,64,64,24,56,56
532,0.0,drop,7,9,56,64,56,48,48,64,64,64
533,0.0,drop,8,9,64,64,64,40,64,64,64,32
534,0.0,drop,9,9,64,64,24,56,64,40,40,64
535,0.0,drop,10,9,48,56,64,64,64,56,48,64
536,0.0,drop,11,9,64,64,40,40,64,64,64,40
537,0.0,drop,12,9,56,64,48,64,56,56,64,40
538,0.0,drop,13,9,48,48,64,64,64,64,56,48
539,0.0,drop,14,9,48,64,40,64,64,48,48,64
540,0.0,drop,15,9,64,48,64,64,64,56,64,40
541,0.0,drop,16,9,40,32,40,48,64,64,64,64
542,0.0,drop,17,9,48,32,64,64,56,64,56,40
543,0.0,drop,18,9,64,56,64,64,32,40,64,56
544,0.0,drop,19,9,40,64,56,64,40,64,40,64
545,0.0,drop,20,9,64,56,56,56,64,64,56,48
546,0.0,drop,21,9,40,64,56,64,64,64,56,64
547,0.0,drop,22,9,56,64,64,56,64,64,64,24
548,0.0,drop,23,9,64,48,64,56,64,40,64,40
549,0.0,drop,24,9,48,64,48,56,56,64,64,64
550,0.0,drop,0,10,64,64,64,64,64,16,64,40
551,0.0,drop,1,10,64,40,64,24,56,64,40,64
552,0.0,drop,2,10,64,64,48,64,64,64,64,40
553,0.0,drop,3,10,32,64,64,64,40,64,32,64
554,0.0,drop,4,10,24,64,56,64,64,48,64,32
555,0.0,drop,5,10,56,48,56,64,64,64,56,64
556,0.0,drop,6,10,64,64,64,16,64,32,56,64
557,0.0,drop,7,10,64,64,56,64,32,64,64,48
558,0.0,drop,8,10,64,64,64,64,56,40,64,48
559,0.0,drop,9,10,32,64,40,56,64,64,64,64
560,0.0,drop,10,10,48,64,64,64,40,32,64,64
561,0.0,drop,11,10,64,64,64,64,40,24,56,40
562,0.0,drop,12,10,64,40,64,64,40,64,64,64
563,0.0,drop,13,10,64,48,48,64,24,64,64,56
564,0.0,drop,14,10,64,64,48,56,56,64,64,32
565,0.0,drop,15,10,64,64,64,32,64,56,64,40
566,0.0,drop,16,10,64,64,64,64,48,64,56,64
567,0.0,drop,17,10,56,56,64,56,64,56,64,48
568,0.0,drop,18,10,40,64,48,64,48,64,64,64
569,0.0,drop,19,10,40,40,64,64,64,64,64,32
570,0.0,drop,20,10,56,56,64,64,64,64,64,64
571,0.0,drop,21,10,64,64,48,40,64,16,64,64
572,0.0,drop,22,10,16,64,64,64,64,56,40,40
573,0.0,drop,23,10,48,64,64,48,64,56,48,32
574,0.0,drop,24,10,16,48,64,64,64,64,32,64
575,0.0,drop,0,11,64,48,64,56,40,64,64,40
576,0.0,drop,1,11,24,56,64,64,56,64,64,40
577,0.0,drop,2,11,16,48,64,40,64,64,48,64
578,0.0,drop,3,11,40,64,64,40,64,64,48,48
579,0.0,drop,4,11,40,48,64,56,48,48,64,64
580,0.0,drop,5,11,64,32,64,64,64,40,64,24
581,0.0,drop,6,11,64,32,64,56,64,64,64,48
582,0.0,drop,7,11,64,64,48,64,48,48,56,64
583,0.0,drop,8,11,16,48,64,64,64,64,64,56
584,0.0,drop,9,11,64,56,56,64,64,24,40,64
585,0.0,drop,10,11,64,64,40,32,64,56,64,64
586,0.0,drop,11,11,40,48,64,56,64,56,40,64
587,0.0,drop,12,11,64,48,24,64,56,64,64,64
588,0.0,drop,13,11,40,64,40,24,64,64,64,64
589,0.0,drop,14,11,64,32,40,64,64,56,40,64
590,0.0,drop,15,11,64,64,48,48,64,64,40,48
591,0.0,drop,16,11,56,64,56,64,40,32,64,64
592,0.0,drop,17,11,64,48,48,64,56,64,64,56
593,0.0,drop,18,11,64,64,64,64,56,64,16,64
594,0.0,drop,19,11,64,64,64,64,64,64,56,56
595,0.0,drop,20,11,64,32,64,64,56,64,48,48
596,0.0,drop,21,11,24,64,56,56,40,64,56,64
597,0.0,drop,22,11,56,64,40,56,40,64,64,64
598,0.0,drop,23,11,32,24,64,64,64,40,64,64
599,0.0,drop,24,11,56,48,64,64,64,64,48,40
600,0.0,even_split,0,0,65992,65848,65712,65592,65504,65360,65216,65064
601,0.0,even_split,1,0,65976,65848,65768,65648,65480,65328,65200,65040
602,0.0,even_split,2,0,65984,65888,65744,65624,65480,65328,65176,65064
603,0.0,even_split,3,0,66024,65920,65744,65560,65464,65296,65168,65112
604,0.0,even_split,4,0,65944,65840,65744,65544,65464,65400,65248,65104
605,0.0,even_split,5,0,65992,65856,65720,65624,65464,65328,65240,65064
606,0.0,even_split,6,0,65944,65832,65728,65616,65480,65352,65240,65096
607,0.0,even_split,7,0,65928,65824,65736,65616,65512,65352,65240,65080
608,0.0,even_split,8,0,65984,65864,65736,65616,65496,65296,65192,65104
609,0.0,even_split,9,0,65984,65856,65728,65584,65456,65368,65232,65080
610,0.0,even_split,10,0,65992,65848,65744,65592,65448,65336,65232,65096
611,0.0,even_split,11,0,66016,65856,65712,65576,65448,65360,65240,65080
612,0.0,even_split,12,0,66008,65824,65736,65552,65440,65368,65240,65120
613,0.0,even_split,13,0,66000,65832,65728,65576,65456,65336,65256,65104
614,0.0,even_split,14,0,66000,65840,65680,65584,65464,65368,65248,65104
615,0.0,even_split,15,0,65992,65864,65776,65608,65456,65312,65184,65096
616,0.0,even_split,16,0,66000,65904,65760,65552,65448,65360,65200,65064
617,0.0,even_split,17,0,65944,65840,65720,65608,65488,65344,65232,65112
618,0.0,even_split,18,0,66008,65856,65688,65576,65456,65336,65248,65120
619,0.0,even_split,19,0,65976,65832,65720,65616,65472,65376,65216,65080
620,0.0,even_split,20,0,65992,65864,65696,65552,65464,65368,65240,65112
621,0.0,even_split,21,0,65976,65848,65704,65592,65472,65384,65232,65080
622,0.0,even_split,22,0,65976,65848,65736,65616,65504,65360,65200,65048
623,0.0,even_split,23,0,65952,65872,65752,65576,65504,65368,65192,65072
624,0.0,even_split,24,0,65976,65800,65712,65648,65472,65312,65240,65128
625,0.0,even_split,0,1,65952,65856,65752,65624,65488,65352,65200,65064
626,0.0,even_split,1,1,65952,65856,65752,65624,65440,65360,65200,65104
627,0.0,even_split,2,1,65960,65832,65696,65600,65528,65352,65264,65056
628,0.0,even_split,3,1,66000,65896,65728,65608,65472,65312,65192,65080
629,0.0,even_split,4,1,65984,65880,65752,65592,65424,65336,65216,65104
630,0.0,even_split,5,1,65968,65856,65688,65616,65488,65352,65232,65088
631,0.0,even_split,6,1,65976,65848,65736,65600,65488,65368,65208,65064
632,0.0,even_split,7,1,65984,65840,65720,65560,65480,65376,65224,65104
633,0.0,even_split,8,1,65968,65840,65696,65592,65480,65352,65240,65120
634,0.0,even_split,9,1,65920,65856,65744,65608,65504,65352,65248,65056
635,0.0,even_split,10,1,65968,65880,65736,65592,65440,65352,65208,65112
636,0.0,even_split,11,1,66008,65888,65736,65560,65448,65352,65208,65088
637,0.0,even_split,12,1,66008,65856,65688,65584,65480,65336,65208,65128
638,0.0,even_split,13,1,66032,65880,65720,65536,65416,65328,65256,65120
639,0.0,even_split,14,1,65984,65880,65744,65536,65432,65312,65248,65152
640,0.0,even_split,15,1,65992,65880,65688,65568,65464,65360,65248,65088
641,0.0,even_split,16,1,65960,65816,65688,65568,65496,65392,65272,65096
642,0.0,even_split,17,1,65968,65856,65712,65592,65480,65376,65208,65096
643,0.0,even_split,18,1,66016,65864,65720,65568,65464,65344,65200,65112
644,0.0,even_split,19,1,65976,65880,65736,65624,65464,65328,65192,65088
645,0.0,even_split,20,1,65960,65824,65712,65640,65496,65360,65216,65080
646,0.0,even_split,21,1,65992,65864,65736,65584,65488,65328,65224,65072
647,0.0,even_split,22,1,66040,65888,65728,65552,65432,65344,65208,65096
648,0.0,even_split,23,1,65968,65840,65688,65624,65544,65392,65208,65024
649,0.0,even_split,24,1,65992,65872,65760,65632,65464,65288,65184,65096
650,0.0,even_split,0,2,65976,65848,65720,65584,65448,65320,65248,65144
651,0.0,even_split,1,2,65960,65848,65728,65624,65536,65320,65200,65072
652,0.0,even_split,2,2,66016,65896,65752,65568,65424,65320,65232,65080
653,0.0,even_split,3,2,66000,65896,65728,65560,65440,65320,65232,65112
654,0.0,even_split,4,2,66000,65920,65696,65576,65432,65328,65216,65120
655,0.0,even_split,5,2,65968,65880,65696,65560,65480,65368,65240,65096
656,0.0,even_split,6,2,65936,65880,65792,65616,65488,65336,65184,65056
657,0.0,even_split,7,2,66016,65824,65680,65616,65440,65352,65216,65144
658,0.0,even_split,8,2,65968,65848,65744,65592,65464,65328,65240,65104
659,0.0,even_split,9,2,65960,65840,65752,65640,65472,65320,65216,65088
660,0.0,even_split,10,2,65968,65808,65696,65608,65472,65408,65232,65096
661,0.0,even_split,11,2,66000,65896,65752,65632,65464,65296,65184,65064
662,0.0,even_split,12,2,65976,65880,65736,65592,65488,65360,65208,65048
663,0.0,even_split,13,2,65960,65840,65728,65608,65504,65336,65216,65096
664,0.0,even_split,14,2,65976,65848,65696,65560,65464,65384,65256,65104
665,0.0,even_split,15,2,65968,65864,65752,65600,65456,65320,65224,65104
666,0.0,even_split,16,2,66000,65848,65712,65568,65440,65344,65240,65136
667,0.0,even_split,17,2,65976,65888,65720,65568,65480,65360,65216,65080
668,0.0,even_split,18,2,65984,65824,65688,65608,65440,65336,65264,65144
669,0.0,even_split,19,2,65960,65880,65720,65600,65480,65336,65240,65072
670,0.0,even_split,20,2,65984,65856,65736,65592,65432,65336,65224,65128
671,0.0,even_split,21,2,66024,65880,65712,65608,65472,65312,65184,65096
672,0.0,even_split,22,2,65960,65864,65776,65608,65520,65344,65184,65032
673,0.0,even_split,23,2,65968,65888,65752,65624,65480,65312,65200,65064
674,0.0,even_split,24,2,66008,65872,65728,65592,65440,65328,65216,65104
675,0.0,even_split,0,3,65928,65832,65744,65592,65512,65392,65216,65072
676,0.0,even_split,1,3,65960,65856,65688,65584,65504,65384,65240,65072
677,0.0,even_split,2,3,66032,65904,65736,65544,65488,65304,65192,65088
678,0.0,even_split,3,3,65984,65840,65752,65632,65456,65344,65200,65080
679,0.0,even_split,4,3,65968,65832,65704,65600,65520,65392,65216,65056
680,0.0,even_split,5,3,65928,65816,65672,65632,65528,65400,65232,65080
681,0.0,even_split,6,3,65968,65880,65720,65624,65496,65360,65192,65048
682,0.0,even_split,7,3,65968,65808,65688,65576,65480,65376,65248,65144
683,0.0,even_split,8,3,65952,65832,65680,65608,65496,65384,65224,65112
684,0.0,even_split,9,3,65944,65872,65728,65640,65496,65368,65160,65080
685,0.0,even_split,10,3,65984,65880,65744,65616,65512,65368,65160,65024
686,0.0,even_split,11,3,66016,65864,65720,65584,65448,65360,65200,65096
687,0.0,even_split,12,3,66000,65880,65744,65552,65424,65344,65216,65128
688,0.0,even_split,13,3,65960,65864,65744,65568,65496,65328,65216,65112
689,0.0,even_split,14,3,65992,65848,65704,65560,65472,65360,65256,65096
690,0.0,even_split,15,3,65944,65800,65744,65664,65488,65384,65208,65056
691,0.0,even_split,16,3,65992,65880,65728,65584,65464,65344,65232,65064
692,0.0,even_split,17,3,65976,65856,65680,65592,65472,65352,65248,65112
693,0.0,even_split,18,3,66000,65848,65696,65576,65488,65352,65216,65112
694,0.0,even_split,19,3,65976,65872,65728,65608,65488,65328,65216,65072
695,0.0,even_split,20,3,65992,65848,65768,65576,65496,65344,65168,65096
696,0.0,even_split,21,3,66008,65880,65712,65560,65472,65352,65208,65096
697,0.0,even_split,22,3,65952,65848,65776,65632,65464,65304,65232,65080
698,0.0,even_split,23,3,66000,65856,65760,65552,65432,65328,65240,65120
699,0.0,even_split,24,3,65960,65872,65712,65624,65496,65320,65208,65096
700,0.0,even_split,0,4,65976,65880,65760,65592,65424,65320,65240,65096
701,0.0,even_split,1,4,65928,65832,65736,65600,65520,65400,65272,65000
702,0.0,even_split,2,4,65984,65848,65688,65584,65472,65384,65248,65080
703,0.0,even_split,3,4,66024,65912,65704,65568,65416,65344,65184,65136
704,0.0,even_split,4,4,66008,65864,65712,65576,65448,65336,65232,65112
705,0.0,even_split,5,4,66000,65808,65712,65624,65472,65376,65216,65080
706,0.0,even_split,6,4,65976,65848,65704,65624,65480,65344,65208,65104
707,0.0,even_split,7,4,66016,65896,65776,65624,65408,65272,65192,65104
708,0.0,even_split,8,4,65992,65816,65704,65600,65440,65376,65256,65104
709,0.0,even_split,9,4,65968,65824,65688,65552,65440,65384,65288,65144
710,0.0,even_split,10,4,65968,65888,65736,65632,65472,65312,65216,65064
711,0.0,even_split,11,4,65960,65864,65728,65632,65464,65328,65216,65096
712,0.0,even_split,12,4,65984,65880,65712,65576,65464,65376,65232,65064
713,0.0,even_split,13,4,65944,65856,65736,65584,65488,65392,65216,65072
714,0.0,even_split,14,4,65976,65840,65752,65600,65472,65360,65216,65072
715,0.0,even_split,15,4,66000,65840,65696,65600,65480,65360,65200,65112
716,0.0,even_split,16,4,65992,65856,65696,65584,65456,65368,65224,65112
717,0.0,even_split,17,4,65944,65784,65712,65640,65504,65376,65240,65088
718,0.0,even_split,18,4,65968,65856,65736,65624,65488,65344,65200,65072
719,0.0,even_split,19,4,65992,65848,65696,65608,65480,65336,65240,65088
720,0.0,even_split,20,4,65944,65832,65736,65632,65520,65328,65216,65080
721,0.0,even_split,21,4,66024,65888,65696,65576,65440,65328,65224,65112
722,0.0,even_split,22,4,65952,65824,65688,65640,65512,65384,65208,65080
723,0.0,even_split,23,4,66008,65856,65696,65592,65456,65360,65232,65088
724,0.0,even_split,24,4,65944,65792,65688,65592,65512,65352,65296,65112
725,0.0,even_split,0,5,66000,65872,65736,65608,65440,65320,65208,65104
726,0.0,even_split,1,5,65976,65816,65704,65608,65488,65352,65232,65112
727,0.0,even_split,2,5,65976,65848,65760,65584,65456,65344,65224,65096
728,0.0,even_split,3,5,66024,65864,65728,65552,65448,65336,65216,65120
729,0.0,even_split,4,5,65920,65840,65736,65624,65496,65368,65240,65064
730,0.0,even_split,5,5,65984,65848,65704,65592,65480,65344,65224,65112
731,0.0,even_split,6,5,65976,65856,65736,65584,65448,65352,65240,65096
732,0.0,even_split,7,5,65976,65840,65688,65592,65448,65328,65256,65160
733,0.0,even_split,8,5,65984,65840,65744,65624,65496,65344,65224,65032
734,0.0,even_split,9,5,65968,65856,65728,65608,65472,65328,65216,65112
735,0.0,even_split,10,5,65968,65856,65752,65616,65496,65328,65184,65088
736,0.0,even_split,11,5,65984,65872,65736,65600,65472,65352,65208,65064
737,0.0,even_split,12,5,66056,65856,65712,65600,65448,65336,65176,65104
738,0.0,even_split,13,5,65992,65872,65768,65560,65432,65352,65192,65120
739,0.0,even_split,14,5,65968,65872,65752,65640,65472,65320,65208,65056
740,0.0,even_split,15,5,66016,65872,65712,65608,65456,65320,65208,65096
741,0.0,even_split,16,5,65992,65864,65736,65544,65440,65376,65240,65096
742,0.0,even_split,17,5,66024,65840,65736,65632,65448,65304,65176,65128
743,0.0,even_split,18,5,65960,65856,65712,65608,65496,65360,65240,65056
744,0.0,even_split,19,5,65976,65880,65760,65640,65480,65312,65160,65080
745,0.0,even_split,20,5,65912,65792,65680,65632,65504,65384,65272,65112
746,0.0,even_split,21,5,66000,65856,65712,65560,65488,65376,65200,65096
747,0.0,even_split,22,5,65968,65880,65744,65608,65448,65344,65208,65088
748,0.0,even_split,23,5,65992,65848,65736,65640,65464,65320,65200,65088
749,0.0,even_split,24,5,65984,65832,65704,65616,65496,65352,65208,65096
750,0.0,even_split,0,6,376,128,8,0,0,0,0,0
751,0.0,even_split,1,6,448,64,0,0,0,0,0,0
752,0.0,even_split,2,6,376,120,16,0,0,0,0,0
753,0.0,even_split,3,6,400,88,24,0,0,0,0,0
754,0.0,even_split,4,6,400,112,0,0,0,0,0,0
755,0.0,even_split,5,6,416,72,24,0,0,0,0,0
756,0.0,even_split,6,6,400,96,16,0,0,0,0,0
757,0.0,even_split,7,6,408,88,16,0,0,0,0,0
758,0.0,even_split,8,6,400,96,16,0,0,0,0,0
759,0.0,even_split,9,6,432,72,8,0,0,0,0,0
760,0.0,even_split,10,6,408,72,32,0,0,0,0,0
