,router_skew,scheduling_policy,iteration,layer_idx,0,1,2,3,4,5
0,0.0,deepspeed,0,0,29856,33288,32880,33096,33804,33684
1,0.0,deepspeed,1,0,29844,33282,33222,33408,33840,33012
2,0.0,deepspeed,2,0,30576,33300,32712,33546,33462,33012
3,0.0,deepspeed,3,0,30780,33066,33102,33210,32520,33930
4,0.0,deepspeed,4,0,30816,33654,32772,32910,32880,33576
5,0.0,deepspeed,5,0,29760,33708,33744,33270,33348,32778
6,0.0,deepspeed,6,0,29712,33714,32958,33150,33414,33660
7,0.0,deepspeed,7,0,29760,32976,33936,33786,32682,33468
8,0.0,deepspeed,8,0,30126,33096,33108,33390,33336,33552
9,0.0,deepspeed,9,0,29922,33798,34068,32904,33162,32754
10,0.0,deepspeed,0,1,30084,32748,33264,33864,32592,34056
11,0.0,deepspeed,1,1,30666,33360,32634,33468,33246,33234
12,0.0,deepspeed,2,1,29970,33798,33420,32622,33216,33582
13,0.0,deepspeed,3,1,29754,33894,32988,33222,33816,32934
14,0.0,deepspeed,4,1,30522,33762,32862,33060,33102,33300
15,0.0,deepspeed,5,1,30270,33348,33906,32832,32952,33300
16,0.0,deepspeed,6,1,29874,33126,33126,33246,33384,33852
17,0.0,deepspeed,7,1,30624,33132,33534,33096,32904,33318
18,0.0,deepspeed,8,1,30270,32838,33060,32994,33912,33534
19,0.0,deepspeed,9,1,29856,33150,33642,33708,32952,33300
20,0.0,deepspeed,0,2,30234,33168,33714,33096,32796,33600
21,0.0,deepspeed,1,2,30276,32850,33360,33684,33030,33408
22,0.0,deepspeed,2,2,30708,33342,33486,33378,32874,32820
23,0.0,deepspeed,3,2,29790,32856,32628,33714,33594,34026
24,0.0,deepspeed,4,2,29742,33162,33636,33120,34008,32940
25,0.0,deepspeed,5,2,29616,33630,34056,33270,33048,32988
26,0.0,deepspeed,6,2,30234,33072,33552,33420,33042,33288
27,0.0,deepspeed,7,2,29808,33690,33360,33366,33390,32994
28,0.0,deepspeed,8,2,30492,32910,33144,33462,33390,33210
29,0.0,deepspeed,9,2,30018,33630,33246,33162,33216,33336
30,0.0,deepspeed,0,3,30588,33540,32586,33918,33132,32844
31,0.0,deepspeed,1,3,30546,33552,32658,33216,33072,33564
32,0.0,deepspeed,2,3,31008,32778,32970,33498,33366,32988
33,0.0,deepspeed,3,3,30306,34008,33198,32640,33486,32970
34,0.0,deepspeed,4,3,30270,33060,33492,32838,33936,33012
35,0.0,deepspeed,5,3,29580,33426,32988,33294,33852,33468
36,0.0,deepspeed,6,3,30258,32850,34002,33150,33036,33312
37,0.0,deepspeed,7,3,30318,33468,33354,33642,32772,33054
38,0.0,deepspeed,8,3,29808,33360,33582,33660,32748,33450
39,0.0,deepspeed,9,3,30216,33672,33204,32562,33696,33258
40,0.0,deepspeed,0,4,30444,32862,33324,33120,33744,33114
41,0.0,deepspeed,1,4,30486,33162,33288,33594,33132,32946
42,0.0,deepspeed,2,4,29928,33216,34074,33318,33000,33072
43,0.0,deepspeed,3,4,30150,33024,33462,33510,33246,33216
44,0.0,deepspeed,4,4,30216,33378,33816,33324,32874,33000
45,0.0,deepspeed,5,4,29370,33186,32670,34224,33960,33198
46,0.0,deepspeed,6,4,30432,33948,33180,32676,33216,33156
47,0.0,deepspeed,7,4,29976,33630,33582,32904,32958,33558
48,0.0,deepspeed,8,4,29856,33324,33432,33438,33720,32838
49,0.0,deepspeed,9,4,29646,33396,33570,34200,32982,32814
50,0.0,deepspeed,0,5,29790,33168,32682,34128,33858,32982
51,0.0,deepspeed,1,5,29592,33252,33432,33360,33438,33534
52,0.0,deepspeed,2,5,30330,33336,33114,33426,33432,32970
53,0.0,deepspeed,3,5,30594,33630,32772,33384,32976,33252
54,0.0,deepspeed,4,5,29232,33432,33684,33834,33030,33396
55,0.0,deepspeed,5,5,29736,33810,33108,33222,32520,34212
56,0.0,deepspeed,6,5,30648,33906,33102,32910,32688,33354
57,0.0,deepspeed,7,5,29802,33084,33642,33072,33612,33396
58,0.0,deepspeed,8,5,29796,33216,33546,33528,33312,33210
59,0.0,deepspeed,9,5,30054,33228,32994,33930,32940,33462
60,0.0,deepspeed,0,6,30240,33138,33714,34074,32424,33018
61,0.0,deepspeed,1,6,29820,32586,33762,33660,33858,32922
62,0.0,deepspeed,2,6,29928,33162,32688,33666,33534,33630
63,0.0,deepspeed,3,6,30192,33336,33162,32796,33318,33804
64,0.0,deepspeed,4,6,30000,32718,33822,34254,33126,32688
65,0.0,deepspeed,5,6,29220,33720,33612,33840,32562,33654
66,0.0,deepspeed,6,6,29394,32904,33534,34260,33300,33216
67,0.0,deepspeed,7,6,30786,32682,32958,33324,33264,33594
68,0.0,deepspeed,8,6,30462,33228,33690,33588,33048,32592
69,0.0,deepspeed,9,6,30144,32982,33210,32628,33864,33780
70,0.0,deepspeed,0,7,30150,33828,33180,33084,33354,33012
71,0.0,deepspeed,1,7,29658,33798,32928,33984,33132,33108
72,0.0,deepspeed,2,7,30546,32586,33444,33546,33474,33012
73,0.0,deepspeed,3,7,30108,33090,33336,33492,33648,32934
74,0.0,deepspeed,4,7,29850,34092,33696,33390,32994,32586
75,0.0,deepspeed,5,7,30144,33090,32700,33954,34038,32682
76,0.0,deepspeed,6,7,29526,33966,33438,33510,32652,33516
77,0.0,deepspeed,7,7,30714,33030,33636,32868,32976,33384
78,0.0,deepspeed,8,7,30144,32826,32598,33708,34014,33318
79,0.0,deepspeed,9,7,29724,32514,33936,34230,33276,32928
80,0.0,deepspeed,0,8,29436,33636,33324,33702,32934,33576
81,0.0,deepspeed,1,8,29424,33090,33672,33324,33414,33684
82,0.0,deepspeed,2,8,29592,33690,33666,33336,33150,33174
83,0.0,deepspeed,3,8,29730,33270,32898,34044,33564,33102
84,0.0,deepspeed,4,8,30384,33774,33558,32952,33072,32868
85,0.0,deepspeed,5,8,29460,33006,33546,33366,33876,33354
86,0.0,deepspeed,6,8,29868,33390,33444,33624,32760,33522
87,0.0,deepspeed,7,8,30750,33120,33366,33030,33102,33240
88,0.0,deepspeed,8,8,29922,32850,33390,33036,33546,33864
89,0.0,deepspeed,9,8,30126,32826,33246,33336,33012,34062
90,0.0,deepspeed,0,9,30336,33480,32472,33444,32544,34332
91,0.0,deepspeed,1,9,29688,33192,33444,33558,33240,33486
92,0.0,deepspeed,2,9,30342,33348,33408,33780,32802,32928
93,0.0,deepspeed,3,9,29760,34242,32700,33480,33438,32988
94,0.0,deepspeed,4,9,29652,33894,32394,34032,33036,33600
95,0.0,deepspeed,5,9,30708,33006,32952,32952,33324,33666
96,0.0,deepspeed,6,9,30078,32886,33666,33324,32994,33660
97,0.0,deepspeed,7,9,30228,33024,33108,32976,33432,33840
98,0.0,deepspeed,8,9,29880,33576,33138,33606,33096,33312
99,0.0,deepspeed,9,9,30120,32526,33828,33408,32664,34062
100,0.0,deepspeed,0,10,29898,33528,33468,33342,32796,33576
101,0.0,deepspeed,1,10,30018,33612,32418,33072,33564,33924
102,0.0,deepspeed,2,10,29958,33522,33420,33420,32982,33306
103,0.0,deepspeed,3,10,29844,34062,32958,32580,32778,34386
104,0.0,deepspeed,4,10,29736,33468,33696,33204,32778,33726
105,0.0,deepspeed,5,10,30222,33468,33306,32814,33516,33282
106,0.0,deepspeed,6,10,30138,33222,33852,32622,33744,33030
107,0.0,deepspeed,7,10,29664,33246,33474,33540,32772,33912
108,0.0,deepspeed,8,10,30066,33504,33504,33198,33042,33294
109,0.0,deepspeed,9,10,30360,33210,33678,33768,32850,32742
110,0.0,deepspeed,0,11,29760,32856,32910,34218,33906,32958
111,0.0,deepspeed,1,11,29844,33276,33618,33324,34074,32472
112,0.0,deepspeed,2,11,30300,33594,32694,33558,33294,33168
113,0.0,deepspeed,3,11,30192,33108,33012,33282,33120,33894
114,0.0,deepspeed,4,11,29724,33180,34014,33270,33510,32910
115,0.0,deepspeed,5,11,29538,33606,33276,32694,34224,33270
116,0.0,deepspeed,6,11,30342,33300,32874,34002,32928,33162
117,0.0,deepspeed,7,11,29940,33798,32778,33198,33390,33504
118,0.0,deepspeed,8,11,29244,33882,32976,33450,33762,33294
119,0.0,deepspeed,9,11,30138,32868,33714,33168,33540,33180
120,0.0,drop,0,0,29856,32768,32768,32768,32768,32768
121,0.0,drop,1,0,29844,32768,32768,32768,32768,32768
122,0.0,drop,2,0,30576,32768,32712,32768,32768,32768
123,0.0,drop,3,0,30780,32768,32768,32768,32520,32768
124,0.0,drop,4,0,30816,32768,32768,32768,32768,32768
125,0.0,drop,5,0,29760,32768,32768,32768,32768,32768
126,0.0,drop,6,0,29712,32768,32768,32768,32768,32768
127,0.0,drop,7,0,29760,32768,32768,32768,32682,32768
128,0.0,drop,8,0,30126,32768,32768,32768,32768,32768
129,0.0,drop,9,0,29922,32768,32768,32768,32768,32754
130,0.0,drop,0,1,30084,32748,32768,32768,32592,32768
131,0.0,drop,1,1,30666,32768,32634,32768,32768,32768
132,0.0,drop,2,1,29970,32768,32768,32622,32768,32768
133,0.0,drop,3,1,29754,32768,32768,32768,32768,32768
134,0.0,drop,4,1,30522,32768,32768,32768,32768,32768
135,0.0,drop,5,1,30270,32768,32768,32768,32768,32768
136,0.0,drop,6,1,29874,32768,32768,32768,32768,32768
137,0.0,drop,7,1,30624,32768,32768,32768,32768,32768
138,0.0,drop,8,1,30270,32768,32768,32768,32768,32768
139,0.0,drop,9,1,29856,32768,32768,32768,32768,32768
140,0.0,drop,0,2,30234,32768,32768,32768,32768,32768
141,0.0,drop,1,2,30276,32768,32768,32768,32768,32768
142,0.0,drop,2,2,30708,32768,32768,32768,32768,32768
143,0.0,drop,3,2,29790,32768,32628,32768,32768,32768
144,0.0,drop,4,2,29742,32768,32768,32768,32768,32768
145,0.0,drop,5,2,29616,32768,32768,32768,32768,32768
146,0.0,drop,6,2,30234,32768,32768,32768,32768,32768
147,0.0,drop,7,2,29808,32768,32768,32768,32768,32768
148,0.0,drop,8,2,30492,32768,32768,32768,32768,32768
149,0.0,drop,9,2,30018,32768,32768,32768,32768,32768
150,0.0,drop,0,3,30588,32768,32586,32768,32768,32768
151,0.0,drop,1,3,30546,32768,32658,32768,32768,32768
152,0.0,drop,2,3,31008,32768,32768,32768,32768,32768
153,0.0,drop,3,3,30306,32768,32768,32640,32768,32768
154,0.0,drop,4,3,30270,32768,32768,32768,32768,32768
155,0.0,drop,5,3,29580,32768,32768,32768,32768,32768
156,0.0,drop,6,3,30258,32768,32768,32768,32768,32768
157,0.0,drop,7,3,30318,32768,32768,32768,32768,32768
158,0.0,drop,8,3,29808,32768,32768,32768,32748,32768
159,0.0,drop,9,3,30216,32768,32768,32562,32768,32768
160,0.0,drop,0,4,30444,32768,32768,32768,32768,32768
161,0.0,drop,1,4,30486,32768,32768,32768,32768,32768
162,0.0,drop,2,4,29928,32768,32768,32768,32768,32768
163,0.0,drop,3,4,30150,32768,32768,32768,32768,32768
164,0.0,drop,4,4,30216,32768,32768,32768,32768,32768
165,0.0,drop,5,4,29370,32768,32670,32768,32768,32768
166,0.0,drop,6,4,30432,32768,32768,32676,32768,32768
167,0.0,drop,7,4,29976,32768,32768,32768,32768,32768
168,0.0,drop,8,4,29856,32768,32768,32768,32768,32768
169,0.0,drop,9,4,29646,32768,32768,32768,32768,32768
170,0.0,drop,0,5,29790,32768,32682,32768,32768,32768
171,0.0,drop,1,5,29592,32768,32768,32768,32768,32768
172,0.0,drop,2,5,30330,32768,32768,32768,32768,32768
173,0.0,drop,3,5,30594,32768,32768,32768,32768,32768
174,0.0,drop,4,5,29232,32768,32768,32768,32768,32768
175,0.0,drop,5,5,29736,32768,32768,32768,32520,32768
176,0.0,drop,6,5,30648,32768,32768,32768,32688,32768
177,0.0,drop,7,5,29802,32768,32768,32768,32768,32768
178,0.0,drop,8,5,29796,32768,32768,32768,32768,32768
179,0.0,drop,9,5,30054,32768,32768,32768,32768,32768
180,0.0,drop,0,6,30240,32768,32768,32768,32424,32768
181,0.0,drop,1,6,29820,32586,32768,32768,32768,32768
182,0.0,drop,2,6,29928,32768,32688,32768,32768,32768
183,0.0,drop,3,6,30192,32768,32768,32768,32768,32768
184,0.0,drop,4,6,30000,32718,32768,32768,32768,32688
185,0.0,drop,5,6,29220,32768,32768,32768,32562,32768
186,0.0,drop,6,6,29394,32768,32768,32768,32768,32768
187,0.0,drop,7,6,30786,32682,32768,32768,32768,32768
188,0.0,drop,8,6,30462,32768,32768,32768,32768,32592
189,0.0,drop,9,6,30144,32768,32768,32628,32768,32768
190,0.0,drop,0,7,30150,32768,32768,32768,32768,32768
191,0.0,drop,1,7,29658,32768,32768,32768,32768,32768
192,0.0,drop,2,7,30546,32586,32768,32768,32768,32768
193,0.0,drop,3,7,30108,32768,32768,32768,32768,32768
194,0.0,drop,4,7,29850,32768,32768,32768,32768,32586
195,0.0,drop,5,7,30144,32768,32700,32768,32768,32682
196,0.0,drop,6,7,29526,32768,32768,32768,32652,32768
197,0.0,drop,7,7,30714,32768,32768,32768,32768,32768
198,0.0,drop,8,7,30144,32768,32598,32768,32768,32768
199,0.0,drop,9,7,29724,32514,32768,32768,32768,32768
200,0.0,drop,0,8,29436,32768,32768,32768,32768,32768
201,0.0,drop,1,8,29424,32768,32768,32768,32768,32768
202,0.0,drop,2,8,29592,32768,32768,32768,32768,32768
203,0.0,drop,3,8,29730,32768,32768,32768,32768,32768
204,0.0,drop,4,8,30384,32768,32768,32768,32768,32768
205,0.0,drop,5,8,29460,32768,32768,32768,32768,32768
206,0.0,drop,6,8,29868,32768,32768,32768,32760,32768
207,0.0,drop,7,8,30750,32768,32768,32768,32768,32768
208,0.0,drop,8,8,29922,32768,32768,32768,32768,32768
209,0.0,drop,9,8,30126,32768,32768,32768,32768,32768
210,0.0,drop,0,9,30336,32768,32472,32768,32544,32768
211,0.0,drop,1,9,29688,32768,32768,32768,32768,32768
212,0.0,drop,2,9,30342,32768,32768,32768,32768,32768
213,0.0,drop,3,9,29760,32768,32700,32768,32768,32768
214,0.0,drop,4,9,29652,32768,32394,32768,32768,32768
215,0.0,drop,5,9,30708,32768,32768,32768,32768,32768
216,0.0,drop,6,9,30078,32768,32768,32768,32768,32768
217,0.0,drop,7,9,30228,32768,32768,32768,32768,32768
218,0.0,drop,8,9,29880,32768,32768,32768,32768,32768
219,0.0,drop,9,9,30120,32526,32768,32768,32664,32768
220,0.0,drop,0,10,29898,32768,32768,32768,32768,32768
221,0.0,drop,1,10,30018,32768,32418,32768,32768,32768
222,0.0,drop,2,10,29958,32768,32768,32768,32768,32768
223,0.0,drop,3,10,29844,32768,32768,32580,32768,32768
224,0.0,drop,4,10,29736,32768,32768,32768,32768,32768
225,0.0,drop,5,10,30222,32768,32768,32768,32768,32768
226,0.0,drop,6,10,30138,32768,32768,32622,32768,32768
227,0.0,drop,7,10,29664,32768,32768,32768,32768,32768
228,0.0,drop,8,10,30066,32768,32768,32768,32768,32768
229,0.0,drop,9,10,30360,32768,32768,32768,32768,32742
230,0.0,drop,0,11,29760,32768,32768,32768,32768,32768
231,0.0,drop,1,11,29844,32768,32768,32768,32768,32472
232,0.0,drop,2,11,30300,32768,32694,32768,32768,32768
233,0.0,drop,3,11,30192,32768,32768,32768,32768,32768
234,0.0,drop,4,11,29724,32768,32768,32768,32768,32768
235,0.0,drop,5,11,29538,32768,32768,32694,32768,32768
236,0.0,drop,6,11,30342,32768,32768,32768,32768,32768
237,0.0,drop,7,11,29940,32768,32768,32768,32768,32768
238,0.0,drop,8,11,29244,32768,32768,32768,32768,32768
239,0.0,drop,9,11,30138,32768,32768,32768,32768,32768
240,0.0,even_split,0,0,32916,32850,32808,32754,32664,32616
241,0.0,even_split,1,0,32916,32850,32784,32730,32694,32634
242,0.0,even_split,2,0,32928,32868,32802,32718,32676,32616
243,0.0,even_split,3,0,32916,32856,32802,32712,32676,32646
244,0.0,even_split,4,0,32898,32850,32796,32730,32700,32634
245,0.0,even_split,5,0,32898,32850,32802,32748,32694,32616
246,0.0,even_split,6,0,32904,32868,32796,32742,32682,32616
247,0.0,even_split,7,0,32922,32880,32790,32736,32670,32610
248,0.0,even_split,8,0,32898,32868,32802,32754,32670,32616
249,0.0,even_split,9,0,32910,32850,32808,32760,32676,32604
250,0.0,even_split,0,1,32916,32844,32790,32724,32694,32640
251,0.0,even_split,1,1,32904,32856,32802,32742,32682,32622
252,0.0,even_split,2,1,32934,32832,32778,32736,32694,32634
253,0.0,even_split,3,1,32892,32856,32802,32760,32700,32598
254,0.0,even_split,4,1,32916,32868,32790,32742,32664,32628
255,0.0,even_split,5,1,32904,32868,32802,32730,32688,32616
256,0.0,even_split,6,1,32898,32850,32802,32748,32676,32634
257,0.0,even_split,7,1,32892,32844,32790,32760,32694,32628
258,0.0,even_split,8,1,32916,32874,32790,32730,32688,32610
259,0.0,even_split,9,1,32928,32820,32796,32754,32688,32622
260,0.0,even_split,0,2,32934,32856,32772,32718,32688,32640
261,0.0,even_split,1,2,32934,32850,32790,32736,32676,32622
262,0.0,even_split,2,2,32922,32844,32790,32730,32700,32622
263,0.0,even_split,3,2,32916,32832,32802,32748,32682,32628
264,0.0,even_split,4,2,32928,32850,32784,32736,32688,32622
265,0.0,even_split,5,2,32922,32856,32796,32718,32688,32628
266,0.0,even_split,6,2,32940,32832,32796,32760,32670,32610
267,0.0,even_split,7,2,32904,32862,32802,32754,32682,32604
268,0.0,even_split,8,2,32916,32868,32808,32742,32658,32616
269,0.0,even_split,9,2,32904,32862,32796,32760,32694,32592
270,0.0,even_split,0,3,32904,32844,32808,32766,32676,32610
271,0.0,even_split,1,3,32904,32850,32802,32754,32688,32610
272,0.0,even_split,2,3,32922,32868,32784,32742,32670,32622
273,0.0,even_split,3,3,32916,32856,32802,32724,32682,32628
274,0.0,even_split,4,3,32922,32844,32814,32724,32688,32616
275,0.0,even_split,5,3,32904,32856,32808,32730,32694,32616
276,0.0,even_split,6,3,32928,32868,32784,32706,32694,32628
277,0.0,even_split,7,3,32922,32838,32790,32736,32700,32622
278,0.0,even_split,8,3,32904,32856,32802,32760,32676,32610
279,0.0,even_split,9,3,32922,32856,32796,32736,32676,32622
280,0.0,even_split,0,4,32910,32850,32796,32772,32676,32604
281,0.0,even_split,1,4,32910,32862,32796,32742,32682,32616
282,0.0,even_split,2,4,32916,32850,32790,32730,32676,32646
283,0.0,even_split,3,4,32922,32862,32772,32730,32676,32646
284,0.0,even_split,4,4,32886,32826,32790,32766,32706,32634
285,0.0,even_split,5,4,32886,32862,32814,32760,32682,32604
286,0.0,even_split,6,4,32916,32880,32808,32736,32658,32610
287,0.0,even_split,7,4,32910,32826,32796,32748,32700,32628
288,0.0,even_split,8,4,32898,32844,32820,32742,32688,32616
289,0.0,even_split,9,4,32922,32838,32790,32742,32688,32628
290,0.0,even_split,0,5,32916,32856,32790,32730,32676,32640
291,0.0,even_split,1,5,32916,32856,32820,32718,32688,32610
292,0.0,even_split,2,5,32922,32856,32814,32736,32658,32622
293,0.0,even_split,3,5,32934,32832,32772,32730,32700,32640
294,0.0,even_split,4,5,32916,32844,32802,32736,32688,32622
295,0.0,even_split,5,5,32910,32844,32808,32748,32682,32616
296,0.0,even_split,6,5,32904,32874,32778,32736,32706,32610
297,0.0,even_split,7,5,32928,32844,32790,32736,32688,32622
298,0.0,even_split,8,5,32916,32862,32808,32742,32676,32604
299,0.0,even_split,9,5,32928,32856,32784,32724,32682,32634
300,0.0,even_split,0,6,32910,32838,32784,32748,32694,32634
301,0.0,even_split,1,6,32910,32862,32784,32742,32688,32622
302,0.0,even_split,2,6,32922,32856,32802,32742,32688,32598
303,0.0,even_split,3,6,32934,32862,32772,32730,32682,32628
304,0.0,even_split,4,6,32898,32838,32790,32736,32712,32634
305,0.0,even_split,5,6,32892,32844,32814,32760,32688,32610
306,0.0,even_split,6,6,32928,32856,32784,32736,32688,32616
307,0.0,even_split,7,6,32910,32850,32802,32742,32676,32628
308,0.0,even_split,8,6,32886,32862,32802,32730,32688,32640
309,0.0,even_split,9,6,32922,32862,32814,32718,32664,32628
310,0.0,even_split,0,7,32928,32874,32784,32712,32670,32640
311,0.0,even_split,1,7,32910,32844,32808,32760,32670,32616
312,0.0,even_split,2,7,32916,32856,32784,32730,32694,32628
313,0.0,even_split,3,7,32922,32862,32814,32748,32664,32598
314,0.0,even_split,4,7,32922,32868,32796,32742,32688,32592
315,0.0,even_split,5,7,32946,32856,32802,32712,32670,32622
316,0.0,even_split,6,7,32922,32862,32784,32742,32676,32622
317,0.0,even_split,7,7,32916,32850,32802,32748,32670,32622
318,0.0,even_split,8,7,32922,32868,32796,32730,32676,32616
319,0.0,even_split,9,7,32940,32874,32796,32718,32658,32622
320,0.0,even_split,0,8,32910,32832,32790,32730,32694,32652
321,0.0,even_split,1,8,32922,32862,32790,32718,32676,32640
322,0.0,even_split,2,8,32904,32850,32796,32736,32700,32622
323,0.0,even_split,3,8,32904,32850,32772,32742,32706,32634
324,0.0,even_split,4,8,32934,32880,32796,32712,32670,32616
325,0.0,even_split,5,8,32928,32862,32790,32736,32670,32622
326,0.0,even_split,6,8,32916,32862,32814,32730,32670,32616
327,0.0,even_split,7,8,32928,32844,32796,32760,32664,32616
328,0.0,even_split,8,8,32916,32886,32790,32718,32688,32610
329,0.0,even_split,9,8,32910,32850,32808,32754,32688,32598
330,0.0,even_split,0,9,32898,32838,32790,32736,32706,32640
331,0.0,even_split,1,9,32922,32868,32802,32736,32670,32610
332,0.0,even_split,2,9,32916,32850,32784,32742,32676,32640
333,0.0,even_split,3,9,32904,32844,32814,32742,32694,32610
334,0.0,even_split,4,9,32940,32862,32784,32718,32682,32622
335,0.0,even_split,5,9,32892,32844,32790,32754,32700,32628
336,0.0,even_split,6,9,32916,32832,32808,32754,32682,32616
337,0.0,even_split,7,9,32940,32856,32784,32712,32676,32640
338,0.0,even_split,8,9,32904,32862,32790,32742,32688,32622
339,0.0,even_split,9,9,32922,32832,32802,32748,32676,32628
340,0.0,even_split,0,10,32916,32856,32784,32742,32682,32628
341,0.0,even_split,1,10,32904,32874,32778,32742,32688,32622
342,0.0,even_split,2,10,32922,32874,32802,32724,32670,32616
343,0.0,even_split,3,10,32892,32838,32808,32754,32712,32604
344,0.0,even_split,4,10,32916,32844,32790,32748,32694,32616
345,0.0,even_split,5,10,32934,32868,32796,32730,32670,32610
346,0.0,even_split,6,10,32922,32838,32772,32748,32694,32634
347,0.0,even_split,7,10,32916,32844,32802,32742,32676,32628
348,0.0,even_split,8,10,32910,32844,32778,32754,32700,32622
349,0.0,even_split,9,10,32916,32856,32790,32730,32700,32616
350,0.0,even_split,0,11,32904,32862,32808,32736,32670,32628
351,0.0,even_split,1,11,32892,32868,32784,32754,32682,32628
352,0.0,even_split,2,11,32922,32874,32790,32736,32664,32622
353,0.0,even_split,3,11,32910,32868,32802,32736,32688,32604
354,0.0,even_split,4,11,32916,32868,32802,32724,32676,32622
355,0.0,even_split,5,11,32922,32844,32784,32724,32694,32640
356,0.0,even_split,6,11,32916,32850,32790,32754,32682,32616
357,0.0,even_split,7,11,32916,32868,32790,32724,32688,32622
358,0.0,even_split,8,11,32910,32868,32814,32718,32682,32616
359,0.0,even_split,9,11,32898,32856,32814,32766,32688,32586
360,0.0,exflow,0,0,29856,33702,33426,32886,33144,33594
361,0.0,exflow,1,0,29844,33282,34080,33390,33276,32736
362,0.0,exflow,2,0,30576,33468,33720,33612,32544,32688
363,0.0,exflow,3,0,30780,33138,33162,33576,32292,33660
364,0.0,exflow,4,0,30816,33456,32952,33054,32880,33450
365,0.0,exflow,5,0,29760,33870,33006,33102,33582,33288
366,0.0,exflow,6,0,29712,33744,33666,32922,33024,33540
367,0.0,exflow,7,0,29760,32940,32904,34164,34068,32772
368,0.0,exflow,8,0,30126,33156,33354,33150,32766,34056
369,0.0,exflow,9,0,29922,33618,33180,33684,33414,32790
370,0.0,exflow,0,1,30084,33744,33306,33864,32772,32838
371,0.0,exflow,1,1,30666,33480,32724,33468,32442,33828
372,0.0,exflow,2,1,29970,33630,33366,32622,33504,33516
373,0.0,exflow,3,1,29754,34392,33396,33222,32508,33336
374,0.0,exflow,4,1,30522,33672,33168,33060,33048,33138
375,0.0,exflow,5,1,30270,32886,33486,32832,34098,33036
376,0.0,exflow,6,1,29874,32760,33516,33246,33570,33642
377,0.0,exflow,7,1,30624,33186,33426,33096,33408,32868
378,0.0,exflow,8,1,30270,32736,33330,32994,33426,33852
379,0.0,exflow,9,1,29856,33210,33978,33708,33330,32526
380,0.0,exflow,0,2,30234,32976,32556,33138,33906,33798
381,0.0,exflow,1,2,30276,33054,32958,33684,32958,33678
382,0.0,exflow,2,2,30708,33564,33546,32838,32946,33006
383,0.0,exflow,3,2,29790,32550,34056,33672,32994,33546
384,0.0,exflow,4,2,29742,33396,32982,33390,33792,33306
385,0.0,exflow,5,2,29616,33510,32892,33528,34224,32838
386,0.0,exflow,6,2,30234,32790,33948,33000,33690,32946
387,0.0,exflow,7,2,29808,33804,33360,33102,33036,33498
388,0.0,exflow,8,2,30492,33000,33804,33480,33132,32700
389,0.0,exflow,9,2,30018,33774,33690,32640,33318,33168
390,0.0,exflow,0,3,30486,32994,33228,33384,33672,32844
391,0.0,exflow,1,3,30378,32928,33138,32856,33744,33564
392,0.0,exflow,2,3,30894,33024,33582,33012,33108,32988
393,0.0,exflow,3,3,30618,33438,33204,33396,32982,32970
394,0.0,exflow,4,3,30318,32844,33372,33564,33498,33012
395,0.0,exflow,5,3,29712,33372,33222,34002,32832,33468
396,0.0,exflow,6,3,29766,33156,33468,33288,33618,33312
397,0.0,exflow,7,3,30600,33144,33114,32766,33930,33054
398,0.0,exflow,8,3,29838,33852,33360,33414,32694,33450
399,0.0,exflow,9,3,30342,32844,33060,33522,33582,33258
400,0.0,exflow,0,4,30444,33234,34020,33288,32952,32670
401,0.0,exflow,1,4,30486,32910,33270,33444,33540,32958
402,0.0,exflow,2,4,29928,33408,33528,33216,33882,32646
403,0.0,exflow,3,4,30150,33342,33144,33804,33144,33024
404,0.0,exflow,4,4,30216,33408,32874,33312,33786,33012
405,0.0,exflow,5,4,29370,32664,33510,34254,33192,33618
406,0.0,exflow,6,4,30432,33456,33546,32604,33672,32898
407,0.0,exflow,7,4,29976,33444,33006,32994,33768,33420
408,0.0,exflow,8,4,29856,33264,32982,33600,33492,33414
409,0.0,exflow,9,4,29646,33870,33360,33732,33096,32904
410,0.0,exflow,0,5,30072,32790,33804,33378,32862,33702
411,0.0,exflow,1,5,29076,33576,33078,33414,33684,33780
412,0.0,exflow,2,5,30576,33756,33330,33072,32586,33288
413,0.0,exflow,3,5,30120,33870,33096,33534,32478,33510
414,0.0,exflow,4,5,29718,33180,33090,33708,33258,33654
415,0.0,exflow,5,5,29574,33786,32964,33444,33882,32958
416,0.0,exflow,6,5,30342,33876,33294,33492,33000,32604
417,0.0,exflow,7,5,30072,32922,33156,33486,33156,33816
418,0.0,exflow,8,5,29754,33276,33318,33402,33066,33792
419,0.0,exflow,9,5,29928,33300,32910,32802,33894,33774
420,0.0,exflow,0,6,30240,33102,32748,33792,33708,33018
421,0.0,exflow,1,6,29820,32730,33396,33846,33054,33762
422,0.0,exflow,2,6,29928,33138,33642,33306,32886,33708
423,0.0,exflow,3,6,30192,33456,33282,33198,32772,33708
424,0.0,exflow,4,6,30000,32958,33198,33708,33822,32922
425,0.0,exflow,5,6,29220,33480,34080,34038,33102,32688
426,0.0,exflow,6,6,29394,33258,32478,34182,33048,34248
427,0.0,exflow,7,6,30786,33000,33828,33126,32382,33486
428,0.0,exflow,8,6,30462,33630,32934,33486,33132,32964
429,0.0,exflow,9,6,30144,33042,33660,33066,32886,33810
430,0.0,exflow,0,7,33552,33240,32538,30174,33276,33828
431,0.0,exflow,1,7,33072,33750,33096,30876,32670,33144
