,dataset,scheduling_policy,iteration,layer_idx,0,1,2,3,4,5
2947,wmt19,even_split,7,6,32908,32852,32801,32747,32680,32620
2948,wmt19,even_split,8,6,32915,32851,32797,32739,32681,32625
2949,wmt19,even_split,9,6,32918,32850,32798,32744,32679,32619
2950,wmt19,even_split,0,7,32922,32849,32799,32742,32677,32619
2951,wmt19,even_split,1,7,32921,32854,32798,32739,32680,32616
2952,wmt19,even_split,2,7,32916,32857,32794,32736,32687,32618
2953,wmt19,even_split,3,7,32922,32863,32803,32727,32673,32620
2954,wmt19,even_split,4,7,32913,32857,32795,32741,32681,32621
2955,wmt19,even_split,5,7,32915,32859,32801,32741,32676,32616
2956,wmt19,even_split,6,7,32918,32861,32795,32735,32678,32621
2957,wmt19,even_split,7,7,32929,32853,32795,32735,32683,32613
2958,wmt19,even_split,8,7,32934,32860,32795,32733,32674,32612
2959,wmt19,even_split,9,7,32924,32863,32803,32730,32672,32616
2960,wmt19,even_split,0,8,32925,32856,32792,32730,32679,32626
2961,wmt19,even_split,1,8,32909,32857,32800,32735,32687,32620
2962,wmt19,even_split,2,8,32915,32855,32795,32731,32683,32629
2963,wmt19,even_split,3,8,32908,32855,32796,32746,32684,32619
2964,wmt19,even_split,4,8,32915,32855,32807,32743,32672,32616
2965,wmt19,even_split,5,8,32917,32860,32799,32735,32673,32624
2966,wmt19,even_split,6,8,32917,32858,32804,32730,32678,32621
2967,wmt19,even_split,7,8,32915,32853,32795,32739,32682,32624
2968,wmt19,even_split,8,8,32919,32864,32796,32729,32675,32625
2969,wmt19,even_split,9,8,32905,32859,32802,32739,32684,32619
2970,wmt19,even_split,0,9,32906,32849,32794,32741,32695,32623
2971,wmt19,even_split,1,9,32914,32848,32797,32731,32690,32628
2972,wmt19,even_split,2,9,32917,32850,32789,32732,32681,32639
2973,wmt19,even_split,3,9,32906,32847,32791,32744,32684,32636
2974,wmt19,even_split,4,9,32911,32850,32791,32733,32689,32634
2975,wmt19,even_split,5,9,32912,32838,32790,32738,32689,32641
2976,wmt19,even_split,6,9,32917,32857,32799,32727,32675,32633
2977,wmt19,even_split,7,9,32922,32850,32781,32729,32686,32640
2978,wmt19,even_split,8,9,32913,32842,32796,32746,32687,32624
2979,wmt19,even_split,9,9,32905,32856,32792,32734,32691,32630
2980,wmt19,even_split,0,10,32904,32850,32804,32743,32680,32627
2981,wmt19,even_split,1,10,32895,32840,32798,32752,32690,32633
2982,wmt19,even_split,2,10,32912,32849,32792,32741,32682,32632
2983,wmt19,even_split,3,10,32912,32853,32791,32729,32685,32638
2984,wmt19,even_split,4,10,32907,32853,32788,32745,32683,32632
2985,wmt19,even_split,5,10,32905,32845,32792,32746,32683,32637
2986,wmt19,even_split,6,10,32908,32849,32795,32748,32679,32629
2987,wmt19,even_split,7,10,32912,32843,32783,32737,32693,32640
2988,wmt19,even_split,8,10,32914,32843,32791,32737,32687,32636
2989,wmt19,even_split,9,10,32914,32849,32788,32737,32691,32629
2990,wmt19,even_split,0,11,32915,32859,32797,32729,32678,32630
2991,wmt19,even_split,1,11,32903,32853,32802,32740,32687,32623
2992,wmt19,even_split,2,11,32905,32845,32792,32740,32692,32634
2993,wmt19,even_split,3,11,32913,32847,32785,32742,32688,32633
2994,wmt19,even_split,4,11,32901,32846,32797,32745,32686,32633
2995,wmt19,even_split,5,11,32909,32856,32796,32734,32680,32633
2996,wmt19,even_split,6,11,32913,32848,32787,32745,32684,32631
2997,wmt19,even_split,7,11,32909,32853,32793,32745,32679,32629
2998,wmt19,even_split,8,11,32914,32855,32797,32738,32679,32625
2999,wmt19,even_split,9,11,32911,32851,32800,32733,32683,32630
3000,wmt19,exflow,0,0,16683,15938,16131,23277,11144,15131
3001,wmt19,exflow,1,0,16729,15268,17159,23052,10884,15212
3002,wmt19,exflow,2,0,16586,14782,17818,22515,11381,15222
3003,wmt19,exflow,3,0,16705,15981,17494,22987,10832,14305
3004,wmt19,exflow,4,0,16839,15142,16690,22823,11540,15270
3005,wmt19,exflow,5,0,16607,15493,16914,23523,11462,14305
3006,wmt19,exflow,6,0,18065,15878,16498,22616,10991,14256
3007,wmt19,exflow,7,0,17248,15410,16218,24036,10545,14847
3008,wmt19,exflow,8,0,17274,13993,18320,23429,11318,13970
3009,wmt19,exflow,9,0,17469,15392,17282,22565,11345,14251
3010,wmt19,exflow,10,0,17487,15213,17717,23169,10305,14413
3011,wmt19,exflow,11,0,17175,14954,17072,22641,11519,14943
3012,wmt19,exflow,12,0,16794,14787,17472,23342,11055,14854
3013,wmt19,exflow,13,0,16876,15326,16552,23638,11001,14911
3014,wmt19,exflow,14,0,15999,16158,17751,22503,11638,14255
3015,wmt19,exflow,15,0,16825,14767,17093,23473,10716,15430
3016,wmt19,exflow,16,0,16958,14620,17348,23384,10805,15189
3017,wmt19,exflow,17,0,16579,15514,17215,23674,11185,14137
3018,wmt19,exflow,18,0,16636,15235,17881,22929,10698,14925
3019,wmt19,exflow,19,0,17427,15385,16527,23181,11302,14482
3020,wmt19,exflow,0,1,10357,24880,13313,19530,11835,18389
3021,wmt19,exflow,1,1,11119,24277,13733,18848,12152,18175
3022,wmt19,exflow,2,1,10125,25023,13661,19702,12277,17516
3023,wmt19,exflow,3,1,11366,24467,13299,19029,12357,17786
3024,wmt19,exflow,4,1,11352,24140,13833,19323,11902,17754
3025,wmt19,exflow,5,1,10887,24906,13856,18753,11732,18170
3026,wmt19,exflow,6,1,10913,24044,13808,18409,12761,18369
3027,wmt19,exflow,7,1,10897,23907,14763,18624,11924,18189
3028,wmt19,exflow,8,1,11347,24187,13274,18825,12275,18396
3029,wmt19,exflow,9,1,11082,25437,12879,19264,12208,17434
3030,wmt19,exflow,10,1,11613,24319,13600,17291,12551,18930
3031,wmt19,exflow,11,1,11306,25736,12925,18292,11790,18255
3032,wmt19,exflow,12,1,11706,25039,13447,18550,12156,17406
3033,wmt19,exflow,13,1,11121,25188,13660,18268,11739,18328
3034,wmt19,exflow,14,1,11644,25278,13449,17885,12376,17672
3035,wmt19,exflow,15,1,10183,23908,13800,20324,11851,18238
3036,wmt19,exflow,16,1,11182,24100,13808,18261,12577,18376
3037,wmt19,exflow,17,1,11201,24928,13043,18373,12771,17988
3038,wmt19,exflow,18,1,11494,24152,12911,19623,12458,17666
3039,wmt19,exflow,19,1,11550,25450,13456,18643,12297,16908
3040,wmt19,exflow,0,2,18784,15965,11960,12568,18695,20332
3041,wmt19,exflow,1,2,18694,15727,11993,11736,18652,21502
3042,wmt19,exflow,2,2,18970,15943,11960,11352,19381,20698
3043,wmt19,exflow,3,2,17811,15625,12098,13262,18847,20661
3044,wmt19,exflow,4,2,18756,16224,11791,12350,18611,20572
3045,wmt19,exflow,5,2,19350,15303,11770,12705,19307,19869
3046,wmt19,exflow,6,2,18782,16618,12555,12207,19434,18708
3047,wmt19,exflow,7,2,18428,15776,11653,12465,18629,21353
3048,wmt19,exflow,8,2,17899,15752,11565,13292,19134,20662
3049,wmt19,exflow,9,2,18834,15489,12411,12185,19082,20303
3050,wmt19,exflow,10,2,17917,15538,12324,13536,18666,20323
3051,wmt19,exflow,11,2,19314,15469,12139,12078,19248,20056
3052,wmt19,exflow,12,2,18800,14631,12348,12663,19637,20225
3053,wmt19,exflow,13,2,18940,16568,11795,12213,18722,20066
3054,wmt19,exflow,14,2,17789,16232,13426,11285,19205,20367
3055,wmt19,exflow,15,2,17923,16298,12020,12801,19116,20146
3056,wmt19,exflow,16,2,18744,15936,11830,11807,18192,21795
3057,wmt19,exflow,17,2,17327,17148,11559,13078,19374,19818
3058,wmt19,exflow,18,2,18449,17039,11384,12072,19259,20101
3059,wmt19,exflow,19,2,17925,15477,12573,11795,19998,20536
3060,wmt19,exflow,0,3,23959,15683,5485,19633,22161,11383
3061,wmt19,exflow,1,3,25006,16353,5557,17819,21662,11907
3062,wmt19,exflow,2,3,24933,15652,5682,18575,22466,10996
3063,wmt19,exflow,3,3,22345,17140,5522,18754,22631,11912
3064,wmt19,exflow,4,3,23357,17502,5173,18490,22435,11347
3065,wmt19,exflow,5,3,23805,16869,5213,18623,22093,11701
3066,wmt19,exflow,6,3,23375,16392,5886,19156,21780,11715
3067,wmt19,exflow,7,3,23380,16487,5023,18502,22389,12523
3068,wmt19,exflow,8,3,23747,15731,5751,18410,22891,11774
3069,wmt19,exflow,9,3,23166,15954,5016,19049,22898,12221
3070,wmt19,exflow,10,3,24063,15464,5161,18708,23875,11033
3071,wmt19,exflow,11,3,24420,15673,5225,18908,22850,11228
3072,wmt19,exflow,12,3,23820,16573,5788,18057,22622,11444
3073,wmt19,exflow,13,3,23830,17406,5342,18126,22524,11076
3074,wmt19,exflow,14,3,24203,14876,5432,20822,21324,11647
3075,wmt19,exflow,15,3,23523,15819,5933,18333,22981,11715
3076,wmt19,exflow,16,3,23959,16156,5315,18615,22821,11438
3077,wmt19,exflow,17,3,24472,16614,4737,19495,22659,10327
3078,wmt19,exflow,18,3,24787,17072,5257,17411,22591,11186
3079,wmt19,exflow,19,3,24083,16136,5328,19249,22031,11477
3080,wmt19,exflow,0,4,10008,25281,16373,16914,10275,19453
3081,wmt19,exflow,1,4,10257,26312,17241,15533,10395,18566
3082,wmt19,exflow,2,4,11191,24898,17200,16970,10432,17613
3083,wmt19,exflow,3,4,10269,25253,17136,16208,10899,18539
3084,wmt19,exflow,4,4,10336,24826,17372,16336,10867,18567
3085,wmt19,exflow,5,4,10511,25354,16774,16459,10600,18606
3086,wmt19,exflow,6,4,10247,25476,16217,17190,11515,17659
3087,wmt19,exflow,7,4,11082,24920,16970,16495,10654,18183
3088,wmt19,exflow,8,4,9369,26104,16913,17082,10289,18547
3089,wmt19,exflow,9,4,10252,25661,17273,16354,11193,17571
3090,wmt19,exflow,10,4,10239,25282,16231,17933,11636,16983
3091,wmt19,exflow,11,4,10890,25926,17724,16658,10693,16413
3092,wmt19,exflow,12,4,9159,25691,17224,17689,11328,17213
3093,wmt19,exflow,13,4,10221,26464,16880,17708,10474,16557
3094,wmt19,exflow,14,4,10194,25496,17079,16354,10774,18407
3095,wmt19,exflow,15,4,10361,25557,16810,17570,10170,17836
3096,wmt19,exflow,16,4,11865,24379,16840,16977,10768,17475
3097,wmt19,exflow,17,4,10265,25011,17072,17519,10793,17644
3098,wmt19,exflow,18,4,9627,26703,16502,17781,11175,16516
3099,wmt19,exflow,19,4,10263,25018,17817,16192,11425,17589
3100,wmt19,exflow,0,5,35214,16971,14482,6281,11973,13383
3101,wmt19,exflow,1,5,33776,16412,14132,6394,12323,15267
3102,wmt19,exflow,2,5,33981,17311,13963,6582,12395,14072
3103,wmt19,exflow,3,5,32004,17670,14902,6870,11848,15010
3104,wmt19,exflow,4,5,35548,17591,15085,6749,11375,11956
3105,wmt19,exflow,5,5,35676,16949,13482,6020,10995,15182
3106,wmt19,exflow,6,5,37029,16791,13868,5826,11306,13484
3107,wmt19,exflow,7,5,34627,16608,14373,6624,11605,14467
3108,wmt19,exflow,8,5,35608,15930,12697,7020,12752,14297
3109,wmt19,exflow,9,5,32643,17499,14940,5934,11838,15450
3110,wmt19,exflow,10,5,33611,17827,13319,6218,11881,15448
3111,wmt19,exflow,11,5,34892,17267,13991,6165,11697,14292
3112,wmt19,exflow,12,5,34690,17858,14159,6170,11261,14166
3113,wmt19,exflow,13,5,35848,16861,14860,6219,11576,12940
3114,wmt19,exflow,14,5,34912,17876,13855,5848,12200,13613
3115,wmt19,exflow,15,5,34158,16969,14345,6905,11512,14415
3116,wmt19,exflow,16,5,37864,16391,12401,6430,11163,14055
3117,wmt19,exflow,17,5,33983,16753,13895,6345,11758,15570
3118,wmt19,exflow,18,5,33010,17553,14331,7748,12206,13456
3119,wmt19,exflow,19,5,34018,17550,14416,6245,11082,14993
3120,wmt19,exflow,0,6,7831,33190,16078,6686,16798,17721
3121,wmt19,exflow,1,6,8606,35064,15927,7724,13898,17085
3122,wmt19,exflow,2,6,9095,33488,15355,8080,14516,17770
3123,wmt19,exflow,3,6,8593,32749,15047,8920,14965,18030
3124,wmt19,exflow,4,6,6991,36301,14905,8107,14288,17712
3125,wmt19,exflow,5,6,8198,35089,14656,7427,16865,16069
3126,wmt19,exflow,6,6,8761,32299,13688,7987,18109,17460
3127,wmt19,exflow,7,6,8352,36464,15027,8065,14204,16192
3128,wmt19,exflow,8,6,7908,38466,15038,7351,13113,16428
3129,wmt19,exflow,9,6,8575,34102,15191,8506,15411,16519
3130,wmt19,exflow,10,6,7689,37085,15033,7536,14432,16529
3131,wmt19,exflow,11,6,8975,36336,15997,6781,14212,16003
3132,wmt19,exflow,12,6,8344,35135,15780,7737,14296,17012
3133,wmt19,exflow,13,6,8341,36220,14213,7060,15381,17089
3134,wmt19,exflow,14,6,7805,34902,15595,9008,14090,16904
3135,wmt19,exflow,15,6,7919,36434,15898,7464,13778,16811
3136,wmt19,exflow,16,6,9246,36131,15400,6231,14558,16738
3137,wmt19,exflow,17,6,7849,36982,16342,8534,13708,14889
3138,wmt19,exflow,18,6,8825,34799,15728,8648,13674,16630
3139,wmt19,exflow,19,6,8383,33446,16556,8531,14809,16579
3140,wmt19,exflow,0,7,18319,24084,19503,6167,10874,19357
3141,wmt19,exflow,1,7,17558,23453,19537,6254,10865,20637
3142,wmt19,exflow,2,7,17102,24531,19264,5972,11336,20099
3143,wmt19,exflow,3,7,19277,24935,18893,5326,11179,18694
3144,wmt19,exflow,4,7,17637,24306,19573,5034,11448,20306
3145,wmt19,exflow,5,7,17861,24459,19831,6173,10711,19269
3146,wmt19,exflow,6,7,17877,25445,20466,5119,10781,18616
3147,wmt19,exflow,7,7,18152,22737,20170,6576,10554,20115
3148,wmt19,exflow,8,7,18951,23114,18822,5693,12010,19714
3149,wmt19,exflow,9,7,18709,21445,22070,6035,11192,18853
3150,wmt19,exflow,10,7,18249,23603,19370,5793,11138,20151
3151,wmt19,exflow,11,7,17851,24447,19113,6205,10635,20053
3152,wmt19,exflow,12,7,18326,23115,20352,5020,10864,20627
3153,wmt19,exflow,13,7,17764,23432,19488,5862,10671,21087
3154,wmt19,exflow,14,7,17056,23728,22361,5678,10775,18706
3155,wmt19,exflow,15,7,19004,23248,18508,5872,10988,20684
3156,wmt19,exflow,16,7,18995,24125,19891,5401,10717,19175
3157,wmt19,exflow,17,7,18002,22094,21111,5376,10818,20903
3158,wmt19,exflow,18,7,18589,22975,19242,5179,12153,20166
3159,wmt19,exflow,19,7,18619,22416,21564,6040,11106,18559
3160,wmt19,exflow,0,8,12205,34674,5676,20414,11021,14314
3161,wmt19,exflow,1,8,11346,33926,5461,21222,11239,15110
3162,wmt19,exflow,2,8,11523,34679,5166,20004,11685,15247
3163,wmt19,exflow,3,8,12017,33769,5480,20524,11617,14897
3164,wmt19,exflow,4,8,10745,34567,5952,21212,11154,14674
3165,wmt19,exflow,5,8,12139,33663,5131,19815,10877,16679
3166,wmt19,exflow,6,8,10288,36229,5566,21007,11405,13809
3167,wmt19,exflow,7,8,11634,33316,5710,20758,10069,16817
3168,wmt19,exflow,8,8,11235,35290,5216,19022,11456,16085
3169,wmt19,exflow,9,8,11130,33895,5505,22275,10198,15301
3170,wmt19,exflow,10,8,12212,34377,4732,20128,12157,14698
3171,wmt19,exflow,11,8,10756,33712,5670,21753,11066,15347
3172,wmt19,exflow,12,8,11772,34390,5190,21025,11203,14724
3173,wmt19,exflow,13,8,11207,35060,5584,20169,11290,14994
3174,wmt19,exflow,14,8,10945,31826,5084,24117,10505,15827
3175,wmt19,exflow,15,8,10321,34720,5908,19133,12409,15813
3176,wmt19,exflow,16,8,11152,34409,5244,21368,10462,15669
3177,wmt19,exflow,17,8,10071,34800,5005,21620,10881,15927
3178,wmt19,exflow,18,8,11562,34923,5010,20147,11795,14867
3179,wmt19,exflow,19,8,9981,32832,5644,22498,10174,17175
3180,wmt19,exflow,0,9,30693,25055,10303,2932,17174,12147
3181,wmt19,exflow,1,9,30483,24838,10210,2327,17205,13241
3182,wmt19,exflow,2,9,29637,23446,10244,2381,18957,13639
3183,wmt19,exflow,3,9,30248,25593,10806,2605,16657,12395
3184,wmt19,exflow,4,9,30550,25170,9296,2070,18356,12862
3185,wmt19,exflow,5,9,31093,24505,8550,2516,19077,12563
3186,wmt19,exflow,6,9,30203,24682,8144,2491,21433,11351
3187,wmt19,exflow,7,9,27165,26418,10367,2386,19650,12318
3188,wmt19,exflow,8,9,30367,24142,9981,2263,18819,12732
3189,wmt19,exflow,9,9,26728,24672,10393,3188,19098,14225
3190,wmt19,exflow,10,9,30696,25091,9124,2398,17400,13595
3191,wmt19,exflow,11,9,30796,24534,9726,2130,17715,13403
3192,wmt19,exflow,12,9,29747,24323,10474,2159,18337,13264
3193,wmt19,exflow,13,9,30745,25432,8450,2465,18826,12386
3194,wmt19,exflow,14,9,25952,27243,11013,2558,17783,13755
3195,wmt19,exflow,15,9,28264,24898,8423,2888,21199,12632
3196,wmt19,exflow,16,9,29573,26912,8767,2327,17704,13021
3197,wmt19,exflow,17,9,29533,26630,9955,2464,16668,13054
3198,wmt19,exflow,18,9,31248,25195,9227,2338,17267,13029
3199,wmt19,exflow,19,9,26695,26992,9577,2881,18118,14041
3200,wmt19,exflow,0,10,16913,48002,13076,641,10369,9303
3201,wmt19,exflow,1,10,17650,49230,12219,912,9770,8523
3202,wmt19,exflow,2,10,16855,49455,12759,742,9155,9338
3203,wmt19,exflow,3,10,18497,50041,12284,587,8163,8732
3204,wmt19,exflow,4,10,18459,47119,13672,981,9235,8838
3205,wmt19,exflow,5,10,16944,48214,14360,643,9205,8938
3206,wmt19,exflow,6,10,18472,50031,12060,675,7991,9075
3207,wmt19,exflow,7,10,18530,49521,12355,944,8857,8097
3208,wmt19,exflow,8,10,17551,51174,12857,798,8125,7799
3209,wmt19,exflow,9,10,19946,47008,12628,1001,9644,8077
3210,wmt19,exflow,10,10,16939,49121,12254,880,9657,9453
3211,wmt19,exflow,11,10,17120,49025,14060,964,8065,9070
3212,wmt19,exflow,12,10,20524,47555,12361,990,7775,9099
3213,wmt19,exflow,13,10,16390,47078,15410,1054,9529,8843
3214,wmt19,exflow,14,10,20508,47630,12007,1009,9435,7715
3215,wmt19,exflow,15,10,17439,48206,13457,975,9587,8640
3216,wmt19,exflow,16,10,18654,47390,12490,1034,10341,8395
3217,wmt19,exflow,17,10,18631,49509,12231,1060,8720,8153
3218,wmt19,exflow,18,10,16286,51542,13234,1085,7974,8183
3219,wmt19,exflow,19,10,18040,47515,12234,911,11734,7870
3220,wmt19,exflow,0,11,8764,25341,18379,1399,41689,2732
3221,wmt19,exflow,1,11,9119,24940,18536,1635,41647,2427
3222,wmt19,exflow,2,11,9110,26731,19976,1712,38461,2314
3223,wmt19,exflow,3,11,9169,24993,18777,1861,40751,2753
3224,wmt19,exflow,4,11,9218,25083,17864,1761,41914,2464
3225,wmt19,exflow,5,11,10133,23750,18095,1753,41943,2630
3226,wmt19,exflow,6,11,9578,24174,19603,1770,40756,2423
3227,wmt19,exflow,7,11,10487,23736,19592,1433,40526,2530
3228,wmt19,exflow,8,11,9141,25609,17512,1292,42856,1894
3229,wmt19,exflow,9,11,8899,23092,21245,1127,41100,2841
3230,wmt19,exflow,10,11,8849,24915,20859,1382,39686,2613
3231,wmt19,exflow,11,11,10861,24440,20573,1739,38721,1970
3232,wmt19,exflow,12,11,9355,24082,21800,1390,39147,2530
3233,wmt19,exflow,13,11,8698,26584,19308,1825,39332,2557
3234,wmt19,exflow,14,11,9027,26018,20659,1123,39236,2241
3235,wmt19,exflow,15,11,9247,24908,20427,1792,39046,2884
3236,wmt19,exflow,16,11,9720,26540,15923,1579,41505,3037
3237,wmt19,exflow,17,11,8630,23040,19417,1624,42851,2742
3238,wmt19,exflow,18,11,9120,26163,19785,2457,38664,2115
3239,wmt19,exflow,19,11,8984,22645,18298,1513,44407,2457
3240,wmt19,harmony,0,0,33165,31961,32183,34482,32768,32049
3241,wmt19,harmony,1,0,32973,32768,32397,32922,32768,32780
3242,wmt19,harmony,2,0,33067,32768,33143,32740,32757,32133
3243,wmt19,harmony,3,0,33506,32260,33052,32254,32768,32768
3244,wmt19,harmony,4,0,33833,32768,32141,32330,32768,32768
3245,wmt19,harmony,5,0,34437,32768,31762,32455,32768,32418
3246,wmt19,harmony,6,0,33069,32768,32539,33047,32768,32417
3247,wmt19,harmony,7,0,32343,32768,32992,32941,32768,32796
3248,wmt19,harmony,8,0,33244,32613,33379,32471,32768,32133
3249,wmt19,harmony,9,0,32719,32768,32768,32975,32768,32610
3250,wmt19,harmony,0,1,32768,32768,33322,32766,32216,32768
3251,wmt19,harmony,1,1,32375,32267,32568,31883,35436,32079
3252,wmt19,harmony,2,1,32768,32541,34302,32342,31887,32768
3253,wmt19,harmony,3,1,32346,32371,35318,31833,32258,32482
3254,wmt19,harmony,4,1,32768,32336,31916,32243,34909,32436
3255,wmt19,harmony,5,1,32768,32528,32768,32784,32992,32768
3256,wmt19,harmony,6,1,32768,33338,32768,32768,33087,31879
3257,wmt19,harmony,7,1,32768,32640,32741,32768,33785,31906
3258,wmt19,harmony,8,1,32062,32424,31932,32571,34851,32768
3259,wmt19,harmony,9,1,32768,33119,32611,32705,32637,32768
3260,wmt19,harmony,0,2,33201,32768,32335,32768,32768,32768
3261,wmt19,harmony,1,2,33339,32768,32203,32768,32768,32762
3262,wmt19,harmony,2,2,34228,32768,32284,32768,32768,31792
3263,wmt19,harmony,3,2,32080,32768,34031,32768,32768,32193
3264,wmt19,harmony,4,2,32720,32768,32817,32768,32768,32767
3265,wmt19,harmony,5,2,32695,32768,33122,32768,32768,32487
3266,wmt19,harmony,6,2,33721,32768,32020,32652,32768,32679
3267,wmt19,harmony,7,2,33182,32768,32721,32577,32768,32592
3268,wmt19,harmony,8,2,33351,32768,33799,31770,32768,32152
3269,wmt19,harmony,9,2,33020,32768,32768,32013,32768,33271
3270,wmt19,harmony,0,3,32768,32979,32768,33155,32170,32768
3271,wmt19,harmony,1,3,32768,32092,32768,33061,33151,32768
3272,wmt19,harmony,2,3,32768,32969,32768,32887,32448,32768
3273,wmt19,harmony,3,3,32434,33171,32768,32751,32716,32768
3274,wmt19,harmony,4,3,32493,31868,32223,34589,32667,32768
3275,wmt19,harmony,5,3,32197,32406,32768,33182,33287,32768
3276,wmt19,harmony,6,3,32065,32524,32768,33137,33346,32768
3277,wmt19,harmony,7,3,31831,32593,32768,34439,32209,32768
3278,wmt19,harmony,8,3,32768,32273,32768,33216,32815,32768
3279,wmt19,harmony,9,3,32244,32768,32768,32398,33662,32768
3280,wmt19,harmony,0,4,31958,32116,32692,32768,34950,32124
3281,wmt19,harmony,1,4,32768,32827,32768,32724,32753,32768
3282,wmt19,harmony,2,4,32768,33382,32768,32768,32987,31935
3283,wmt19,harmony,3,4,32768,32350,32768,32768,33081,32873
3284,wmt19,harmony,4,4,32768,32515,32768,32768,32845,32944
3285,wmt19,harmony,5,4,32768,32768,32768,31764,33835,32705
3286,wmt19,harmony,6,4,32768,32768,32768,32768,32288,33248
3287,wmt19,harmony,7,4,32678,32251,32768,32768,33375,32768
3288,wmt19,harmony,8,4,32768,32266,32768,32660,33378,32768
3289,wmt19,harmony,9,4,31894,32319,32768,32768,33169,33690
3290,wmt19,harmony,0,5,32768,32768,32768,32768,32768,32768
3291,wmt19,harmony,1,5,33198,32338,32768,32768,32768,32768
3292,wmt19,harmony,2,5,32695,32841,32768,32768,32768,32768
3293,wmt19,harmony,3,5,32768,32768,32768,32768,32768,32768
3294,wmt19,harmony,4,5,32768,32768,32768,32768,32768,32768
3295,wmt19,harmony,5,5,32724,32812,32768,32768,32768,32768
3296,wmt19,harmony,6,5,32245,33291,32768,32768,32768,32768
3297,wmt19,harmony,7,5,32407,33129,32768,32768,32768,32768
3298,wmt19,harmony,8,5,33019,32517,32768,32768,32768,32768
3299,wmt19,harmony,9,5,32439,33097,32768,32768,32768,32768
3300,wmt19,harmony,0,6,32289,33530,32602,32768,32651,32768
3301,wmt19,harmony,1,6,32768,32685,33267,32768,32352,32768
3302,wmt19,harmony,2,6,32768,32494,33042,32768,32768,32768
3303,wmt19,harmony,3,6,31756,33206,33342,32768,32768,32768
3304,wmt19,harmony,4,6,31899,32244,34358,32768,32571,32768
3305,wmt19,harmony,5,6,32768,32971,32676,32768,32657,32768
3306,wmt19,harmony,6,6,32768,32498,33055,32768,32751,32768
3307,wmt19,harmony,7,6,32768,32133,33403,32768,32768,32768
3308,wmt19,harmony,8,6,32768,33510,32342,32768,32452,32768
3309,wmt19,harmony,9,6,32768,32768,33616,32768,32668,32020
