,router_skew,iteration,layer_idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
418,0.5,18,2,131544,848,1072,984,1024,1064,920,1144,1336,1192,1032,1112,944,1088,928,904,888,816,904,1048,1040,1120,1144,1032,1224,1056,1000,992,1040,1064,1016,968,864,888,904,848,1040,1120,1040,1024,1032,1008,1120,896,1016,976,1176,952,1024,912,1104,1208,1040,1192,952,1056,1232,1128,1096,1056,952,1104,1008,952,1016,1016,880,1200,912,1272,1128,1040,1040,928,1024,864,1064,1192,1112,984,1080,952,1184,896,1056,1128,1024,1072,1112,1024,936,1088,1048,1024,936,1072,1064,1040,920,960,1032,976,1128,952,928,1072,920,1000,1040,1056,1040,928,1024,1136,936,1080,1000,1048,896,960,1048,1056,952,1000,952,1056,1144,1088
419,0.5,19,2,130808,1064,1072,888,896,992,992,1072,888,952,1088,1112,960,904,920,1008,1208,1080,1000,1072,1056,1032,1128,1192,1072,1016,1096,968,1128,840,1152,1112,1088,1000,1200,1128,1000,936,1016,1088,1288,936,1032,1064,992,1112,1128,944,1032,1112,992,968,960,1216,1144,1048,1088,1184,1072,1032,928,944,928,1040,936,1120,992,944,960,1040,1128,984,1152,1064,1056,1056,1048,984,896,848,1096,984,1128,864,1240,1176,1240,1040,1008,1136,1064,1032,1008,1208,1000,928,1152,880,952,1000,960,1032,1184,1096,992,1168,856,952,1032,968,1072,1056,1016,1104,792,888,960,992,1064,1048,1000,1160,1000,976,952,1072,984,1016
420,0.5,20,2,131504,1088,984,1016,1128,1040,976,952,1024,888,1112,896,1088,992,1056,1032,968,1104,1248,928,1096,1008,1016,872,1120,928,1032,1088,1016,1088,928,1224,1104,992,1344,904,992,1232,960,1008,1136,1032,952,1120,912,848,1008,1104,1288,880,928,904,1056,1040,1040,1088,904,1016,992,1000,944,1136,1040,1024,1040,1016,1080,1040,936,904,968,1072,992,1104,904,1144,1232,1128,1080,1096,1184,1056,1256,1232,1024,928,920,1016,1072,920,1024,976,888,920,888,1000,1240,960,1112,888,1144,1000,1016,872,1008,1168,960,1032,952,1016,1064,1192,960,1088,1072,992,960,920,1024,1024,880,1064,1008,936,1096,960,1240,888
421,0.5,21,2,131352,984,1120,960,976,1008,1032,1008,984,936,936,1048,1000,1040,1144,992,816,1120,880,1072,1056,1120,1040,1056,1232,1024,1080,1120,1240,992,1040,912,1112,952,1120,1120,960,1128,1072,848,992,872,992,1128,1160,1008,968,904,1096,912,920,848,1176,1056,1000,1072,1016,1024,1008,1040,1040,1136,1040,1080,936,952,1040,960,1056,952,1048,1056,1064,1048,944,1232,1032,1064,1008,1040,1056,1120,832,1088,1080,1048,1080,1032,1080,1024,1008,928,1128,1072,1112,1160,1056,912,1072,936,968,1008,976,1104,1152,1048,920,1048,816,896,1008,912,992,1016,968,1184,992,928,1008,1136,1240,912,952,1184,1096,1128,1056,1120
422,0.5,22,2,130312,1160,1080,888,880,960,928,1048,1096,1192,1032,1064,1136,1048,800,1160,960,816,1208,1048,856,1096,1000,1024,1112,1104,1048,952,984,1200,1144,1040,1008,1120,1000,1008,928,928,992,984,968,1112,912,1112,992,1064,936,944,1032,1224,1176,1032,1088,1088,1168,1024,1120,936,1120,888,1024,1144,968,952,968,960,1184,936,992,1112,1112,1016,1072,928,1080,1232,1024,1080,1000,992,1016,936,856,1184,912,1120,1072,904,952,1160,1008,1104,1128,968,976,1024,1096,1032,1136,984,1032,1040,1032,1176,928,1112,1048,1000,1080,1024,1008,1232,1088,960,960,896,1056,920,1032,1096,1144,1032,1232,1056,1088,1080,1112,1056
423,0.5,23,2,130264,920,984,1144,1064,1040,1024,936,1160,1040,904,1008,856,968,1168,944,1096,1128,1024,1176,1096,944,976,1000,1064,1000,1096,1040,1128,920,1152,1080,952,1104,968,1072,1080,1048,1072,1016,1064,1024,1096,984,968,1056,984,1056,904,992,1104,960,1088,1200,1064,1256,1096,1112,800,1048,1048,1048,1096,952,1192,944,1240,1024,1032,1152,1184,952,1152,1024,968,1024,1112,1056,1088,1064,1104,1216,856,1152,912,872,1136,1144,1040,968,960,896,1000,888,792,1024,1104,984,1032,984,1136,976,1152,936,1112,1080,1128,1104,1120,1032,1048,928,936,1024,1136,992,1120,1240,888,912,1024,1024,992,1056,1032,984,1072,1032
424,0.5,24,2,130032,1008,1096,1096,816,1000,1072,1184,1096,968,936,1232,1032,976,872,1064,936,880,816,1096,752,1176,1152,936,1152,1040,1192,1016,1160,936,984,1064,1064,888,1288,1128,1008,1136,1104,1088,1096,1224,1112,968,1088,976,1008,984,1160,1096,936,976,1064,984,1080,1072,976,1096,968,1008,928,1112,1200,976,1160,1144,1072,984,1208,928,1136,920,1032,1048,920,1096,920,864,968,960,1024,800,936,1072,1056,864,1056,976,888,976,920,1048,1168,1080,976,1256,1000,1000,1208,1112,1088,896,912,1256,1112,848,1072,1264,1104,840,984,1088,1040,1064,968,1232,1016,1168,1088,1048,1048,1120,1008,1080,1192,1088,1064,1120
425,0.5,25,2,129680,1032,1160,1224,1160,976,1056,1112,1144,936,976,944,1000,936,1112,960,1144,1104,976,1048,1096,1200,928,1168,1016,1064,1056,1128,1120,1008,1088,992,1072,968,984,1072,1192,1112,1000,1072,1048,968,944,912,1032,1104,1032,952,928,992,1136,920,1024,1096,960,1096,896,1016,1040,1024,1000,984,944,1000,1064,1064,976,1120,992,960,1160,1080,1000,928,968,1184,1072,1088,1040,1128,936,1000,1024,1152,992,1040,1008,944,1120,1152,1128,1136,1080,1104,1016,1112,1080,1152,1152,1056,1192,992,1144,1080,1040,1016,984,936,944,1056,1032,1152,1136,920,984,1112,1112,1080,904,912,864,1224,960,1024,984,1176,944,968
426,0.5,26,2,132000,1096,928,944,1088,1040,960,968,1056,1048,984,968,960,1152,1024,960,1120,992,1064,1152,1160,1080,992,1016,944,1032,992,1104,936,928,1064,1192,1040,1000,1032,984,1096,816,944,1168,1048,1096,1112,952,944,1008,880,1048,1008,1128,1008,976,968,960,1224,976,944,992,1056,1000,960,912,1064,928,984,1024,960,992,880,904,992,1032,1104,1072,1016,1032,920,1104,1152,1072,1056,1080,928,1008,1128,992,1104,1104,1088,968,976,1176,992,992,952,1024,952,944,1176,992,952,1120,1112,1072,1016,944,1272,1088,1152,1048,872,1072,1024,1112,1024,984,1072,928,1096,1080,1096,1056,896,976,864,1072,872,1184
427,0.5,27,2,130232,1056,1040,1056,1056,1016,1184,1096,1080,1208,1104,1008,912,1120,1160,936,928,1088,1016,1096,1048,848,832,1136,1240,848,1128,1056,1144,1072,1128,1072,1048,1136,1104,944,1128,1080,928,888,872,1040,1088,872,1032,1064,1072,968,1144,1088,944,1040,1048,960,960,1064,1112,960,1152,984,960,928,1040,1016,1040,1048,992,1032,1112,968,1088,1072,1120,896,1144,1120,936,1008,992,1032,1088,992,1112,976,992,1032,1320,1008,1088,1120,912,1056,1000,1088,1080,984,976,1008,1120,992,1048,800,1160,904,968,1072,1000,960,1168,1128,1184,1056,936,1024,1128,992,976,1008,1072,1104,1064,1040,896,1224,1096,904,1144,936
428,0.5,28,2,131072,1080,976,960,1024,1168,1072,1136,1056,984,1208,1096,976,952,1216,936,1056,952,888,1152,952,936,1040,1048,1024,1048,1008,1048,1016,1056,992,1176,984,1072,1072,920,1040,976,944,968,944,1048,928,1072,896,944,968,1048,880,992,928,1128,952,1080,944,1216,1192,1120,1016,1096,1048,984,992,1112,1152,1160,1072,992,984,1056,1048,1040,1008,1032,984,1064,1096,1024,1048,1104,1024,928,1016,1136,1072,968,1024,928,984,1064,1080,1040,1008,1016,1032,928,920,1008,1200,1144,976,1032,960,952,800,1120,1056,1288,1088,1112,904,1040,848,1024,1104,1120,1016,1048,1072,992,1160,960,1032,1152,1008,1112,992,984
429,0.5,29,2,131296,920,1080,1176,1064,1008,1064,984,1056,1000,1248,1120,992,1000,896,1048,1088,1152,1056,1032,1000,896,912,872,920,1096,1032,960,1200,1032,1144,1128,1000,1016,992,1168,1104,1064,1000,928,896,1112,1160,832,1056,1048,976,976,1032,1120,896,1088,992,992,880,1104,1048,984,1032,864,1032,1080,976,1096,1056,1048,1048,1016,1080,936,1240,1008,880,1152,1016,1016,992,1112,952,1000,952,1152,1104,1000,952,1112,984,1168,1120,1048,1016,1088,928,1040,1088,992,1080,1136,1184,1104,1104,1056,1048,952,1088,944,984,936,928,856,1024,856,1152,904,1104,1072,960,1008,992,1072,976,960,1184,928,912,1184,1072,1072
430,0.5,30,2,131808,1112,1000,968,1032,1184,912,984,1088,968,952,1056,936,1016,1096,1000,1128,1072,920,1144,1024,1200,1200,928,1128,960,968,1056,992,1112,968,968,936,1032,1056,968,1080,1248,1048,1160,968,968,1056,1112,1120,1128,1040,1112,960,1000,928,936,1032,1208,1048,1120,928,944,920,1008,1008,1032,1016,1016,936,1000,976,1072,1120,1040,992,944,1024,1048,1032,1080,976,1000,1088,1248,1200,984,1128,1040,1248,1128,1008,1000,1064,984,1080,928,1016,880,1064,1048,1032,920,896,1168,1040,1008,992,936,1008,1080,1016,1056,992,1088,912,1016,928,1000,968,936,960,968,1048,944,1080,880,920,1016,984,1016,1048,896
431,0.5,31,2,130648,1016,1000,1184,1056,984,1056,1056,1040,1048,808,960,1104,1104,1088,1144,968,1008,912,1072,1192,1056,1200,1112,1136,1048,1136,1000,1000,968,1160,904,1136,1056,1120,928,920,944,1144,936,1016,976,1120,1040,1040,1016,1016,968,976,1112,1136,944,1120,984,1032,1064,824,1032,888,1144,888,1112,984,1056,1136,984,1112,1064,1048,952,984,896,1200,1000,1016,1104,928,1064,1144,1016,960,1168,1080,984,1072,880,1008,1008,976,1056,1232,960,864,1152,1064,944,960,976,992,1096,1000,1136,960,1064,1128,1104,936,1136,1344,992,896,1072,1056,1008,952,936,1184,1024,1088,1024,1048,1160,944,960,976,904,1088,1104
432,0.5,32,2,131608,1016,1040,1096,1104,944,936,1048,1072,1064,1048,1096,1000,984,1096,1240,920,928,888,1016,1040,960,1056,880,1152,904,992,1024,1016,984,1224,1048,1072,1216,1048,912,944,1128,1000,952,1008,1008,1016,1120,1032,1016,1080,1040,1032,984,1040,840,1048,1120,984,896,1152,1096,952,992,1056,1080,1000,896,960,1040,1016,936,1208,1120,1032,1136,1088,1136,1008,984,984,1032,968,1032,1264,968,1128,1120,1032,944,1088,976,1208,952,992,984,1096,952,872,1024,1040,1120,1080,832,1016,1000,1048,896,1128,1008,1128,1160,952,1048,960,944,1120,1072,1008,1000,1056,1000,1104,920,872,1032,1136,912,1152,920,936,1080
433,0.5,33,2,131512,960,984,1024,1096,1072,1096,904,976,1016,1128,992,1072,1144,1104,1040,1000,1008,1152,1064,1064,1016,968,960,912,1120,1048,984,976,968,1000,1232,1008,1024,888,1136,1208,1072,984,1096,1064,984,960,1000,1072,1080,1008,984,936,1112,1104,1088,1144,912,960,1160,1128,880,1112,1008,1152,1032,1064,1176,936,984,1024,968,1056,896,1000,1072,1088,912,1080,1144,1000,1040,1024,1000,856,960,1072,1064,968,1096,936,1144,912,904,1032,1096,1128,1032,1040,1040,1080,1048,952,1256,920,1096,936,1016,888,944,1056,848,1168,1080,816,1000,1144,968,1128,1120,1000,856,968,1016,912,1104,1168,856,1096,952,1072,1048
434,0.5,34,2,131656,832,936,920,944,1136,904,944,1040,1024,1000,1096,1192,984,1056,1112,920,1160,960,840,912,896,1072,984,1112,1048,992,880,1080,1048,1200,1160,1112,1080,1024,968,1048,1056,968,1088,896,1032,920,984,1216,920,992,1000,1088,928,992,984,1168,960,1016,1120,976,1136,1104,1008,976,1008,920,1056,944,1056,1000,976,1144,944,912,904,1008,936,1096,1040,1096,832,1016,864,968,1200,1040,984,1080,1016,976,776,984,1128,1184,1048,936,1128,1064,1160,1128,1056,1160,928,1008,1136,1208,1168,1176,1104,944,1144,1048,1072,1064,1064,1096,1136,1096,1168,1008,1040,912,936,856,1096,1024,1024,1144,1000,960,1016
435,0.5,35,2,130448,1096,952,1080,960,1008,1128,1072,1088,1128,1000,968,944,1056,992,1104,1000,1040,1088,1024,1048,960,1208,992,960,848,1072,1040,904,1120,1064,1000,1024,1016,1032,1048,1064,1016,1160,1144,920,1104,1000,1104,1096,904,1112,1048,968,1128,952,968,1048,1192,832,840,1024,936,1136,984,1224,904,1136,1016,1168,960,952,1080,1104,960,968,976,1184,968,1072,856,1120,1008,1048,1104,1104,1112,1152,1120,1136,952,992,1080,872,1176,1192,1096,1160,928,1160,904,952,1008,928,888,1024,952,1000,1200,1064,1128,976,944,824,1168,1160,1024,1080,1104,904,1208,1032,1072,960,992,1024,1112,848,1144,1152,944,976,1216
436,0.5,36,2,130904,1184,1024,1072,1112,1032,1056,1008,968,968,1240,1056,1056,1104,1152,864,1048,1016,912,1088,1056,880,1112,1064,1048,1080,960,1064,1096,1168,968,1032,1128,1072,952,1088,1088,1048,1136,1072,904,1024,1032,1072,1040,816,872,1008,1096,1136,952,968,1056,976,864,1024,1304,1096,976,968,1024,1192,856,888,1032,1176,1200,1032,896,1096,992,904,1032,1072,1080,976,1144,1048,1080,1056,1016,1104,904,1088,1048,1216,1152,1128,1144,928,984,968,1112,960,848,1048,952,952,992,1000,952,984,912,1048,936,1000,976,952,1032,960,1080,1240,1112,960,872,824,1088,920,1192,1072,1064,880,1024,1264,984,1112,1040,1184
437,0.5,37,2,130320,1144,1024,1144,1016,1024,1128,952,984,1024,1024,952,1040,1112,1088,992,1280,928,992,976,1000,1064,992,864,1032,1144,1304,1176,1056,1160,824,952,1088,1072,1080,1072,880,984,1024,1048,1048,1056,968,1120,1024,1048,992,1088,1096,1152,904,1064,1008,1056,1256,1048,776,1120,1072,992,1088,1024,1024,1112,984,1152,864,1096,1176,1048,1040,1032,1104,992,992,1024,1064,1088,1160,1080,992,1120,992,960,1192,976,1176,1064,1024,1032,1128,1008,1040,944,840,1080,960,1056,992,928,1008,1048,1016,1032,992,1056,1128,1024,1064,840,1232,1160,1080,896,1072,1040,912,912,880,984,1088,1008,1056,1136,1032,936,1032,984
438,0.5,38,2,130712,1128,920,920,904,936,1144,1256,1040,1136,896,1000,1008,1040,880,1088,1136,888,1072,832,1008,1024,1168,1072,992,1160,1112,1176,1088,960,1056,1152,984,1008,1224,1008,1032,888,928,976,1064,912,1072,1040,1008,960,928,1008,1080,1128,888,960,1104,1128,1168,936,912,1152,1128,968,960,928,1000,1016,1032,1040,1064,960,1072,848,1104,968,1072,1072,1064,1120,1080,960,1080,1088,1016,1056,928,1184,1008,1112,840,992,1144,1056,1120,1088,1008,992,1032,1168,928,1128,1192,968,960,880,1000,1016,1048,1008,1200,1040,1104,1016,1056,984,944,1200,1240,1136,936,840,1032,1008,1208,952,1176,1040,1024,1016,1200,896
439,0.5,39,2,131872,1144,904,960,888,1056,1232,1000,840,968,1112,984,992,912,1048,1080,984,1080,1048,1016,1168,1152,1056,1072,808,1088,1000,992,1152,896,1040,1112,1072,1056,1064,896,1192,1032,1008,976,1056,856,1008,816,1000,1120,1024,1040,1152,992,1008,976,1304,992,1152,1096,1088,1088,1160,1040,1040,1104,1048,952,1064,1016,1032,1160,976,880,992,976,1000,832,1240,1224,1000,936,968,936,992,1024,880,1136,1112,1152,928,1072,1064,1136,1008,1088,808,1096,896,928,1032,1072,848,1096,976,1080,1112,1144,856,1008,1032,968,936,928,1016,1056,1128,944,984,952,1112,984,1136,1080,1000,992,992,936,912,1072,1088,1056
440,0.5,40,2,131368,1048,1024,1008,1160,1040,1000,1072,1128,1184,1008,1152,920,1088,1144,1000,1064,1152,944,928,1008,1032,984,1152,1024,984,952,1176,808,1072,920,1144,1064,944,952,1256,1024,1008,896,824,1128,1000,1008,1264,1064,944,952,1016,1048,1120,984,1128,1208,1024,952,864,1120,936,848,1056,1048,1128,1120,1144,944,1016,984,1000,1008,904,936,968,1080,1072,968,952,1008,1048,896,1088,1000,1120,936,912,920,1032,1080,1104,1136,1040,1120,1104,872,1104,888,1072,936,960,1088,1024,1000,1032,1000,1232,968,888,1056,1200,1072,1000,872,1016,1176,952,1168,936,1072,1104,912,1112,984,1120,1192,936,936,912,1112,1104
441,0.5,41,2,130408,1192,1024,1096,1024,1224,864,1104,1072,928,1056,1072,1024,1000,920,1008,1136,808,1024,904,1096,1088,1040,1008,1088,944,1032,1048,1048,904,1032,840,928,1184,888,1080,1016,1104,952,1024,1120,1136,1008,1128,960,968,1016,1032,920,1096,1048,1096,1112,1024,1088,976,776,992,1072,1176,1104,1128,1032,1024,1112,1048,1144,1200,1040,1080,1112,992,1056,1064,1064,1144,944,1024,1088,1000,1024,1080,928,928,1144,1112,1160,1032,944,1064,952,1056,992,1016,1160,992,1064,1040,1008,912,1032,1008,1016,960,1128,992,848,1080,944,992,1152,1144,1184,1008,1152,968,1128,1104,992,1120,1064,944,1160,936,1016,1112,1024,952
442,0.5,42,2,131944,1064,1072,992,1128,968,1008,1016,928,1224,1104,1040,1064,1160,1016,1216,1072,1112,1008,976,1112,920,1032,1120,960,976,1088,1048,1112,904,1120,912,1104,936,1088,1064,984,1168,1024,1064,1088,1080,1032,1008,968,984,1016,1024,960,968,872,1080,1064,1088,1072,976,1104,1088,1056,944,1104,976,1072,1040,872,1096,960,1048,840,984,800,1000,1184,1104,896,1072,1080,1056,1088,960,1008,928,1112,1088,944,848,944,1048,928,1064,1000,1232,912,976,1000,864,1000,1032,1048,1064,1096,1088,896,992,968,1072,952,1072,1096,1024,1024,992,832,1088,976,976,1032,920,1208,1072,880,1120,1024,1024,1104,928,1088,1008
443,0.5,43,2,131840,800,912,992,1104,944,984,1088,1008,1088,952,952,1088,1032,1080,1248,1168,952,920,960,976,1168,1000,1112,968,1104,904,912,1048,1072,1184,1160,944,928,1000,944,1104,1216,1128,1184,984,1088,928,1008,896,992,1112,904,1072,984,1008,1088,968,1080,1024,1032,984,840,912,896,1008,1064,1048,1104,1064,1080,1048,952,1128,1040,912,1000,976,1048,1024,1080,1008,1064,944,856,1016,992,1088,1168,1024,936,1000,1048,1032,1056,1040,944,1104,1160,1232,848,968,1000,864,1056,1104,1024,1096,1056,1080,1112,1032,1176,976,952,928,1048,1056,1032,1040,888,1024,1080,936,1104,1152,1048,1008,1152,912,1048,1024,1064
444,0.5,44,2,130376,968,1096,1136,1008,1024,1144,920,1120,1064,1320,1016,1016,976,1072,1168,1024,1120,856,936,1104,1032,1176,992,1096,1056,1008,984,1000,928,1000,1056,1096,1064,984,1224,1080,1112,968,1088,1104,968,1136,992,992,1016,984,952,976,1136,848,888,952,952,1120,936,952,1016,992,992,1008,1152,976,1072,1144,1048,936,864,896,1240,888,1152,1008,1096,1128,1040,1008,1216,1008,1152,1040,928,960,992,1048,1032,1016,1128,912,1072,968,1056,1152,1128,984,1112,976,920,840,1088,1048,1128,1136,1016,880,1000,1024,1056,1160,968,1032,1224,1096,1024,1104,840,1088,1112,1024,1064,904,952,1056,1192,1136,1056,1072,1056
445,0.5,45,2,130744,1064,1232,952,1128,1040,1024,1000,1064,1040,1080,1008,1048,1024,1040,1040,1088,864,1128,992,1096,1024,984,1072,1072,976,1040,1056,936,960,944,880,1016,960,1024,984,992,1040,1016,1216,944,1064,920,1016,944,992,952,1096,992,1144,1144,1056,1080,992,1040,1192,1176,1024,984,1048,1040,1008,1000,976,1072,968,1048,1056,1112,976,984,1024,1040,976,1104,1008,1200,1008,960,1096,928,968,984,1032,1008,1096,1176,1152,1112,960,1024,1112,1040,1048,1000,952,1000,968,1064,1128,1056,904,1152,1056,1032,1008,1080,1088,1072,904,1144,968,912,1080,1008,1104,1040,960,1016,1200,1104,1048,1008,1120,1216,1000,864,904
446,0.5,46,2,131296,960,1024,1048,896,1096,944,960,1072,936,1032,968,976,872,1072,1048,1024,904,1016,1168,1048,952,1160,1120,1080,904,1024,1056,1056,1016,1048,1112,928,984,1000,1104,928,1072,1224,968,936,1128,1016,976,1040,952,824,1040,1120,1104,1064,992,920,1016,1168,936,1080,1000,1224,1176,1024,1040,968,968,936,1112,1096,904,1128,1040,1016,1096,824,792,1024,1104,1016,888,1112,1296,1128,1056,1064,1112,864,1184,944,1136,1200,936,1128,1040,1048,1144,1032,936,1224,1096,936,1080,992,928,1056,976,1104,936,1032,1064,968,1056,1192,1080,1120,1200,952,1016,1008,1056,1032,1064,1056,1040,816,1128,912,920,880,1080
447,0.5,47,2,131048,1096,920,1000,1200,1048,896,968,1064,1152,992,1016,1000,1104,984,1064,1128,1056,992,960,1120,1136,960,1120,1072,1000,976,968,1048,936,1024,1192,872,888,1040,952,904,1088,1216,912,1128,1000,1072,976,1088,1112,1104,984,1208,1032,1312,1160,1072,1008,1024,888,952,816,1072,968,1096,952,968,936,1056,1120,1032,1048,1176,952,1040,976,904,896,1136,1080,1008,1232,1048,920,992,864,856,1064,1248,1104,920,1080,1032,1112,1160,1080,976,1112,1048,1000,1040,976,1088,1080,968,888,944,1152,912,896,1008,1128,992,1080,1040,1056,1072,1000,1168,1000,912,968,1096,928,920,1104,984,1032,1088,1064,1136,1112
448,0.5,48,2,129992,984,920,1072,1048,880,784,1000,1088,896,1240,888,1120,1032,1000,1072,1120,952,1048,992,880,976,952,1016,1200,1048,1024,1144,952,1112,1040,1024,1040,1040,1160,1064,1072,1080,1128,1136,920,1064,1152,952,944,1056,1064,848,1112,1000,1008,896,1152,1192,1056,1160,912,848,1168,1104,1200,1056,1208,952,1088,1048,936,1024,920,1120,856,1032,1048,1064,1080,1168,1136,896,1184,1032,888,1064,1008,1104,896,1016,1000,1048,880,1064,1056,984,840,896,1112,960,1136,1072,1112,1120,1104,1120,1016,1048,1008,1056,1120,1080,888,1008,1056,1000,1288,1072,1056,992,1056,1112,1008,1224,1040,1096,1032,1008,1224,1088,1152,1064
449,0.5,49,2,131800,1152,1040,1064,1016,1040,1144,1008,992,1080,1120,952,976,1208,888,1032,1072,808,1040,1008,864,888,912,1064,1224,1144,992,1064,976,992,1008,1208,992,1040,928,1048,1008,1088,976,1232,920,1080,1048,1080,1096,1008,1168,1232,1008,1216,848,1016,1032,912,792,832,1000,1184,968,984,1016,1032,1088,1080,960,1040,1112,944,976,904,1008,912,1088,1096,968,992,1000,784,1064,1184,1064,1080,1072,1040,832,1304,1024,944,912,968,1112,856,1128,1080,1000,1000,1128,1216,1024,968,1056,1096,984,1184,984,1056,968,1056,1136,928,1000,984,896,1176,1048,944,976,968,1048,912,1112,1024,1136,960,1000,832,1136,1032
450,0.5,0,3,130184,1048,984,840,1088,1000,1192,968,896,1072,1208,1048,1064,1016,1216,1056,1048,1064,1248,984,968,976,1064,1008,1040,1032,1024,976,1200,864,1056,944,1184,1032,1032,1160,1040,1064,1032,1080,1240,1144,1048,1088,1176,1144,1024,848,1032,1000,936,1160,1128,1056,1112,1024,968,1032,912,1016,912,952,1224,952,1016,920,1064,1064,976,1272,896,1072,1040,1152,1168,1160,1072,880,1008,960,1152,944,1056,944,880,1200,1072,992,1120,1112,1032,896,1064,1016,1008,1000,808,1040,1032,1112,992,984,1152,1008,952,1128,1048,1240,952,1064,1136,1032,960,1016,960,920,944,1024,944,1088,1120,1040,1016,1040,1200,888,816,1152
451,0.5,1,3,130808,1008,960,1048,976,960,1112,1072,1064,904,1224,984,928,920,1008,928,1216,1128,1040,880,992,1072,1072,1024,1008,1112,1120,1008,952,1112,1008,976,1184,968,1184,1088,1192,1088,1024,1104,1064,1200,1040,976,1024,992,960,1096,1008,1096,896,992,936,1224,1208,896,944,1080,1144,1048,1072,1104,1072,1184,1080,848,984,1120,1000,1008,1064,1008,1048,1072,1096,1104,1016,1064,1112,920,1024,960,1104,1088,1248,1048,1040,992,968,872,1048,968,1072,816,1144,1088,1080,984,904,936,1200,1024,960,1048,1120,984,872,992,1072,912,976,992,1144,880,1128,992,1032,1064,952,920,1120,1080,1152,848,928,952,1152,1008
452,0.5,2,3,130880,960,1032,1000,904,1104,1048,1152,984,1016,912,1088,1096,1136,1192,792,872,1040,1088,1208,976,984,1056,1024,1144,896,904,984,1032,928,1248,1152,992,984,936,1024,968,1040,1096,1088,1088,1000,1064,936,1152,920,1072,952,920,1088,1000,1000,952,944,1120,944,848,1216,1040,984,1056,1096,1072,1192,1080,1016,904,1072,992,1096,968,1080,960,1048,1016,824,1200,888,1072,984,1168,952,936,1064,1208,1048,984,904,968,896,1088,1104,1096,888,1184,1104,1088,1088,1088,1192,936,976,1008,992,968,1096,1064,1168,944,1048,1168,1312,1024,1112,1112,1104,1024,864,1160,1128,1048,936,1120,904,1088,936,1056,984
